,NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10,Label
4758,110900072,경기기계공업고등학교,127.0734308,37.63114751,1135010400,노원구,하계동,33,17,1,162,6,0,0,0,33,16,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815,0
4759,110900073,공릉보건지소,127.0796543,37.62471785,1135010300,노원구,공릉동,87,28,1,404,1,3,0,2,110,30,1,0,2,26262,0.16023390269014492,4.414523449319213,56618,18,722,0
4760,110900074,보람사거리,127.0670672,37.66436871,1135010500,노원구,상계동,94,21,1,189,5,1,0,0,39,19,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,77014,8033,0
4761,110900075,상계주공15단지,127.053617,37.67063808,1135010500,노원구,상계동,56,34,3,91,4,1,0,0,20,16,1,0,3,52805,0.10644609532562355,3.660151105565953,141982,55283,3599,0
4762,110900076,노원여성개발센터,127.0793241,37.62637336,1135010300,노원구,공릉동,77,21,1,413,1,3,0,1,98,30,1,0,1,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4763,110900077,보람아파트정문,127.0644308,37.6645549,1135010500,노원구,상계동,88,27,1,113,8,1,0,0,26,17,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,158053,28262,0
4764,110900078,한신1차아파트정문,127.0682379,37.6654268,1135010500,노원구,상계동,85,15,1,155,3,1,0,0,28,19,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,17373,1924,0
4765,110900079,노원구청앞,127.058277,37.653934,1135010500,노원구,상계동,133,16,2,434,1,1,1,1,83,168,3,0,2,52805,0.10644609532562355,3.660151105565953,141982,87448,110072,0
4766,110900080,상계주공13단지,127.0634329,37.66674686,1135010500,노원구,상계동,72,19,2,89,7,1,0,0,20,18,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,23036,5347,0
4767,110900081,상계한신1차아파트상가,127.0689224,37.66526601,1135010500,노원구,상계동,92,16,1,198,2,1,0,0,35,21,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,1596,1218,0
4768,110900082,상계1차현대아파트,127.0528007,37.67206214,1135010500,노원구,상계동,53,29,3,134,3,1,0,0,31,16,1,0,1,52805,0.10644609532562355,3.660151105565953,141982,25884,4393,0
4769,110900083,벽산상가,127.0655683,37.63559988,1135010400,노원구,하계동,44,21,1,139,3,0,1,0,27,30,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,10686,2340,0
4770,110900084,한신1차아파트후문,127.0692075,37.66590651,1135010500,노원구,상계동,83,14,1,153,2,1,0,0,27,20,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,13168,1532,0
4771,110900085,건민약국앞,127.0719758,37.62501383,1135010300,노원구,공릉동,55,16,2,368,1,3,1,1,79,45,1,0,3,26262,0.16023390269014492,4.414523449319213,56618,6525,7988,0
4772,110900086,주유소앞,127.0658942,37.6556172,1135010500,노원구,상계동,151,23,0,798,4,1,2,1,148,108,6,0,4,52805,0.10644609532562355,3.660151105565953,141982,5322,22232,0
4773,110900087,상원초등학교,127.0602691,37.66806319,1135010500,노원구,상계동,83,23,2,114,6,1,1,0,25,47,0,0,1,52805,0.10644609532562355,3.660151105565953,141982,36681,12599,0
4774,110900088,공릉동두산아파트,127.0795216,37.62242558,1135010300,노원구,공릉동,87,24,2,369,2,3,1,2,114,37,3,0,4,26262,0.16023390269014492,4.414523449319213,56618,410,26,0
4775,110900089,보람사거리,127.0668382,37.66437334,1135010500,노원구,상계동,92,21,1,184,5,1,0,0,37,19,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4776,110900090,화진연립,127.0607955,37.61575067,1135010200,노원구,월계동,41,10,0,298,2,2,1,0,34,37,3,0,4,14366,0.1332095374418095,3.7577818467172377,54501,1410,6712,0
4777,110900091,화진연립,127.060756,37.61588135,1135010200,노원구,월계동,41,10,0,289,2,2,1,0,37,35,3,0,4,14366,0.1332095374418095,3.7577818467172377,54501,85,1002,0
4778,110900092,6호선석계역,127.066988,37.61528867,1135010200,노원구,월계동,53,22,1,296,0,2,2,0,30,38,2,0,0,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815,0
4779,110900093,인덕대입구,127.0573073,37.62844148,1135010200,노원구,월계동,18,15,2,86,3,2,0,3,25,14,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,15714,5705,0
4780,110900094,공릉초등학교,127.072823,37.617774,1135010300,노원구,공릉동,36,19,1,212,2,3,2,4,58,27,2,0,2,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4781,110900095,공릉초등학교,127.072444,37.61828065,1135010300,노원구,공릉동,32,17,1,176,2,3,2,3,57,27,2,0,2,26262,0.16023390269014492,4.414523449319213,56618,3735,1265,0
4782,110900096,대아아파트,127.0713201,37.62294985,1135010300,노원구,공릉동,49,9,1,297,2,3,1,2,59,40,0,0,5,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4783,110900097,대동아파트,127.0721221,37.619658,1135010300,노원구,공릉동,35,16,0,206,2,3,2,3,61,27,1,0,3,26262,0.16023390269014492,4.414523449319213,56618,2728,1441,0
4784,110900098,대주아파트,127.0719541,37.62135094,1135010300,노원구,공릉동,36,12,0,268,2,3,2,3,65,33,1,0,5,26262,0.16023390269014492,4.414523449319213,56618,2358,4067,0
4785,110900099,공릉천주교회,127.0761841,37.62677641,1135010300,노원구,공릉동,74,18,1,522,2,3,1,1,115,50,1,0,4,26262,0.16023390269014492,4.414523449319213,56618,2727,16458,0
4786,110900100,태강아파트,127.0811605,37.62318138,1135010300,노원구,공릉동,103,27,2,310,2,3,1,2,97,28,2,0,4,26262,0.16023390269014492,4.414523449319213,56618,5,1438,0
4787,110900101,모범사무실,127.0707054,37.63173758,1135010400,노원구,하계동,45,26,1,127,6,0,0,0,21,19,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815,0
4788,110900102,현대아파트,127.0821588,37.62437192,1135010300,노원구,공릉동,100,32,2,250,2,3,0,1,80,29,1,0,3,26262,0.16023390269014492,4.414523449319213,56618,8544,1902,0
4789,110900103,해병전우회,127.0704583,37.63160977,1135010400,노원구,하계동,42,27,1,123,6,0,0,0,20,19,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815,0
4790,110900104,원자력병원입구,127.0776045,37.62758015,1135010300,노원구,공릉동,53,20,0,384,2,3,1,1,92,35,1,0,3,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4791,110900105,공릉역,127.0741473,37.62590096,1135010300,노원구,공릉동,67,13,1,535,2,3,1,1,124,53,1,0,4,26262,0.16023390269014492,4.414523449319213,56618,103653,6777,0
4792,110900106,공릉천주교회,127.0756244,37.62676236,1135010300,노원구,공릉동,65,17,1,534,2,3,1,1,116,49,1,0,4,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4793,110900107,공릉역,127.0736784,37.62601298,1135010300,노원구,공릉동,66,15,1,503,2,3,1,1,119,51,1,0,4,26262,0.16023390269014492,4.414523449319213,56618,61645,59815,0
4794,110900108,청솔7단지아파트,127.0722281,37.63173035,1135010400,노원구,하계동,40,21,1,153,5,0,0,0,31,16,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,1614,1643,0
4795,110900110,현대우성아파트앞,127.064995,37.63688694,1135010400,노원구,하계동,43,25,2,146,2,0,1,1,35,34,4,0,1,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815,0
4796,110900111,하계역,127.0682625,37.63529108,1135010400,노원구,하계동,54,21,1,154,3,0,1,0,22,19,1,0,5,9569,0.09836677167965512,4.6271760154738875,35854,58973,4115,0
4797,110900112,수락리버시티3.4단지,127.0527581,37.68724438,1135010500,노원구,상계동,27,13,1,18,5,1,0,1,5,5,1,0,1,52805,0.10644609532562355,3.660151105565953,141982,65688,850,0
4798,110900113,7호선수락산역,127.0559517,37.67597136,1135010500,노원구,상계동,38,16,1,287,3,1,1,2,65,35,2,0,4,52805,0.10644609532562355,3.660151105565953,141982,21913,9149,0
4799,110900114,노일초등학교,127.0552505,37.6736325,1135010500,노원구,상계동,49,19,2,266,5,1,1,2,57,26,2,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4800,110900115,노일중학교,127.0546942,37.67253975,1135010500,노원구,상계동,59,28,3,227,5,1,0,2,49,17,2,0,1,52805,0.10644609532562355,3.660151105565953,141982,390,3521,0
4801,110900116,수락리버시티3.4단지,127.0528499,37.68705601,1135010500,노원구,상계동,27,13,1,18,5,1,0,1,5,5,1,0,1,52805,0.10644609532562355,3.660151105565953,141982,155465,46413,0
4802,110900117,수락산역,127.0555443,37.67702131,1135010500,노원구,상계동,39,19,0,278,3,1,1,2,60,36,2,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4803,110900118,노원역10번출구,127.0644342,37.65664073,1135010500,노원구,상계동,168,24,0,795,2,1,2,1,151,133,6,0,4,52805,0.10644609532562355,3.660151105565953,141982,6747,459433,0
4804,110900119,노원역2번출구,127.0631484,37.65608546,1135010500,노원구,상계동,187,24,1,767,3,1,2,1,141,156,6,0,4,52805,0.10644609532562355,3.660151105565953,141982,98865,9430,0
4805,110900120,한신3차아파트,127.0672404,37.66545171,1135010500,노원구,상계동,85,18,1,115,3,1,0,0,27,18,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,15856,4209,0
4806,110900121,보람아파트앞,127.06617,37.66496663,1135010500,노원구,상계동,88,22,1,113,7,1,0,0,29,18,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,8223,111,0
4807,110900122,계상초등학교,127.0689711,37.66275288,1135010500,노원구,상계동,123,30,1,409,3,1,1,0,70,40,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,49341,13584,0
4808,110900123,상계5동주민센터,127.0691073,37.66292941,1135010500,노원구,상계동,123,30,1,401,3,1,1,0,69,37,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4809,110900124,보람사거리,127.066744,37.66420129,1135010500,노원구,상계동,96,21,1,188,5,1,0,0,39,19,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4810,110900125,24시편의점,127.0706292,37.66137145,1135010500,노원구,상계동,110,26,1,612,3,1,1,0,98,47,1,0,3,52805,0.10644609532562355,3.660151105565953,141982,37474,83624,0
4811,110900126,노원구청,127.0572173,37.65433679,1135010500,노원구,상계동,95,13,2,307,2,1,1,0,60,137,2,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4812,110900127,노원구청,127.0574745,37.65436099,1135010500,노원구,상계동,100,13,1,344,2,1,1,1,66,148,2,0,2,52805,0.10644609532562355,3.660151105565953,141982,22943,102874,0
4813,110900128,상계6동우체국,127.0588726,37.65369891,1135010500,노원구,상계동,142,16,2,487,3,1,2,1,95,173,4,0,1,52805,0.10644609532562355,3.660151105565953,141982,13247,57349,0
4814,110900129,롯데백화점.노원역4번출구,127.0621375,37.65478394,1135010500,노원구,상계동,209,20,2,770,2,1,2,1,138,184,5,0,2,52805,0.10644609532562355,3.660151105565953,141982,10765,83633,0
4815,110900130,노원역5번출구,127.0616022,37.65432737,1135010500,노원구,상계동,201,23,2,762,2,1,2,1,132,186,5,0,3,52805,0.10644609532562355,3.660151105565953,141982,23468,61201,0
4816,110900131,청원고등학교후문,127.0616682,37.66699559,1135010500,노원구,상계동,100,27,3,107,7,1,1,0,23,49,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,33401,26024,0
4817,110900132,보람1차후문,127.0656993,37.66210327,1135010500,노원구,상계동,130,28,1,301,4,1,0,0,61,25,0,0,4,52805,0.10644609532562355,3.660151105565953,141982,56787,5394,0
4818,110900133,청원고등학교후문,127.0619732,37.66707743,1135010500,노원구,상계동,104,24,3,108,7,1,1,0,23,49,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,6827,28361,0
4819,110900134,상계주공12단지,127.0597497,37.6649196,1135010500,노원구,상계동,105,38,2,121,7,1,1,1,21,43,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,61645,59815,0
4820,110900135,보람1차후문,127.0659577,37.66211664,1135010500,노원구,상계동,126,29,1,308,4,1,0,0,61,27,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,3854,10284,0
4821,110900136,상계주공9단지,127.0593675,37.66467109,1135010500,노원구,상계동,106,39,2,124,7,1,1,1,21,43,0,0,3,52805,0.10644609532562355,3.660151105565953,141982,43812,2663,0
4822,110900137,대학본부앞,127.0784952,37.63206335,1135010300,노원구,공릉동,4,6,0,86,3,3,0,0,23,3,3,0,0,26262,0.16023390269014492,4.414523449319213,56618,431,22,0
4823,110900138,붕어방,127.0779373,37.63381813,1135010300,노원구,공릉동,6,6,0,51,4,3,0,0,14,0,3,0,1,26262,0.16023390269014492,4.414523449319213,56618,10894,30953,0
4824,110900139,대학본부앞,127.0787105,37.63212989,1135010300,노원구,공릉동,4,5,0,83,3,3,0,0,23,1,3,0,0,26262,0.16023390269014492,4.414523449319213,56618,158,20341,0
4825,110900140,서울과학기술대학교정문앞,127.0775867,37.6311854,1135010300,노원구,공릉동,16,10,0,161,4,3,0,0,35,10,2,0,0,26262,0.16023390269014492,4.414523449319213,56618,418,41,0
4826,110900141,서울과학기술대학교정문앞,127.0771009,37.63029274,1135010300,노원구,공릉동,30,13,0,232,5,3,0,0,50,14,1,0,1,26262,0.16023390269014492,4.414523449319213,56618,3046,24590,0
4827,110900142,브라운스톤중계,127.0640735,37.64047916,1135010600,노원구,중계동,43,26,2,144,5,0,0,1,34,33,4,0,3,19053,0.08073767726137798,3.3280349344978166,74305,3537,4999,0
4828,110900143,중계그린아파트,127.064179,37.64070167,1135010600,노원구,중계동,42,29,2,144,5,0,1,1,34,33,4,0,3,19053,0.08073767726137798,3.3280349344978166,74305,22704,2772,0
4829,110900144,청백아파트종점,127.0524832,37.63555897,1135010200,노원구,월계동,6,6,1,14,1,2,0,1,4,3,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,57,13362,0
4830,110900145,청백아파트,127.0523646,37.63203818,1135010200,노원구,월계동,11,9,1,37,8,2,0,1,9,4,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,17357,9016,0
4831,110900146,월계주공2단지앞,127.0547806,37.62896028,1135010200,노원구,월계동,19,14,1,78,6,2,0,3,21,13,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,14112,31302,0
4832,110900147,인덕대앞,127.0547376,37.62954061,1135010200,노원구,월계동,21,14,1,82,6,2,0,2,21,13,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,6626,35205,0
4833,110900148,청백아파트,127.0525502,37.63252842,1135010200,노원구,월계동,11,8,1,37,6,2,0,1,10,4,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,75,18526,0
4834,110900149,중계센트럴파크아파트,127.0595277,37.64375426,1135010500,노원구,상계동,30,14,2,57,3,1,1,0,8,7,0,0,0,52805,0.10644609532562355,3.660151105565953,141982,169,4068,0
4835,110900150,장석교회,127.0509399,37.62426686,1135010200,노원구,월계동,30,18,1,57,4,2,0,1,14,14,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,4015,1332,0
4836,110900151,장석교회,127.0506902,37.62409299,1135010200,노원구,월계동,33,18,1,62,4,2,0,1,14,15,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,320,4394,0
4837,110900152,교육촌.벼루말,127.0526672,37.62206486,1135010200,노원구,월계동,26,13,1,39,5,2,0,1,11,9,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,1095,1052,0
4838,110900153,상계2동주민센터,127.068271,37.65804613,1135010500,노원구,상계동,107,29,1,627,3,1,1,0,114,43,4,0,5,52805,0.10644609532562355,3.660151105565953,141982,25168,2506,0
4839,111000001,덕은교.은평차고지앞,126.8840903,37.58958074,1138010100,은평구,수색동,6,4,0,12,0,0,0,0,2,0,0,0,0,2348,0.11056257175660161,3.354285714285714,6204,204892,79320,0
4840,111000002,덕은교.은평차고지앞,126.8848376,37.58919899,1138010100,은평구,수색동,6,4,0,14,0,0,0,0,2,0,0,0,0,2348,0.11056257175660161,3.354285714285714,6204,71763,66468,0
4841,111000003,수색교,126.8884798,37.58578494,1138010100,은평구,수색동,3,5,0,108,0,0,0,0,33,2,2,0,1,2348,0.11056257175660161,3.354285714285714,6204,349667,124093,0
4842,111000004,수색교,126.8898192,37.58487697,1138010100,은평구,수색동,7,7,0,176,1,0,0,0,49,4,4,0,2,2348,0.11056257175660161,3.354285714285714,6204,62001,84154,0
4843,111000005,수색역앞,126.893238,37.58322303,1138010100,은평구,수색동,4,4,0,212,1,0,1,1,57,12,5,0,3,2348,0.11056257175660161,3.354285714285714,6204,198418,186765,0
4844,111000006,수색역앞,126.894103,37.583047,1138010100,은평구,수색동,4,4,0,153,1,0,1,1,36,11,5,0,3,2348,0.11056257175660161,3.354285714285714,6204,96099,214214,0
4845,111000007,디지털미디어시티역,126.900505,37.579047,1138011000,은평구,증산동,11,9,1,199,0,0,4,0,57,14,2,0,0,4346,0.11788673095205758,3.5858085808580857,10509,443143,657991,0
4846,111000008,디지털미디어시티역,126.901345,37.578622,1138011000,은평구,증산동,13,10,1,150,0,0,3,0,46,13,2,0,0,4346,0.11788673095205758,3.5858085808580857,10509,284433,346130,0
4847,111000009,은평뉴타운10단지,126.915165,37.642948,1138011400,은평구,진관동,13,9,0,57,1,0,0,0,10,3,0,1,0,13466,0.08730713996391354,4.7432194434660095,38201,34619,74962,0
4848,111000010,은평뉴타운10단지,126.91373,37.643407,1138011400,은평구,진관동,11,5,0,37,1,0,0,0,8,0,0,1,0,13466,0.08730713996391354,4.7432194434660095,38201,152786,36052,0
4849,111000011,구파발역입구,126.917023,37.636164,1138011400,은평구,진관동,53,7,2,181,1,0,1,0,52,43,1,1,2,13466,0.08730713996391354,4.7432194434660095,38201,33201,89814,0
4850,111000012,구파발역입구,126.916837,37.637116,1138011400,은평구,진관동,59,4,2,200,0,0,1,0,51,42,1,1,3,13466,0.08730713996391354,4.7432194434660095,38201,51763,79363,0
4851,111000013,박석고개.신도고등학교,126.919374,37.629919,1138011400,은평구,진관동,26,10,0,78,3,0,0,0,17,6,0,1,1,13466,0.08730713996391354,4.7432194434660095,38201,58214,120858,0
4852,111000014,박석고개.신도고등학교,126.9191891,37.63086515,1138011400,은평구,진관동,29,8,1,85,3,0,0,0,18,15,0,1,3,13466,0.08730713996391354,4.7432194434660095,38201,243117,70772,0
4853,111000015,녹번역,126.9354182,37.60196024,1138010200,은평구,녹번동,39,14,1,91,1,0,1,0,22,33,0,0,2,11937,0.13829962629149264,4.561329766908674,26076,61645,59815,0
4854,111000016,질병관리본부구국립보건원,126.9334274,37.60683582,1138010200,은평구,녹번동,31,11,0,157,1,0,1,2,37,24,4,0,2,11937,0.13829962629149264,4.561329766908674,26076,61645,59815,0
4855,111000017,불광역1번출구,126.9304603,37.61008793,1138010300,은평구,불광동,62,14,1,399,2,0,2,2,82,82,4,0,3,11651,0.14442464161177837,2.9646310432569973,46393,7076,62590,0
4856,111000018,불광역3.6호선,126.9283886,37.61248358,1138010300,은평구,불광동,79,14,1,380,3,0,2,1,69,80,1,0,2,11651,0.14442464161177837,2.9646310432569973,46393,15368,29881,0
4857,111000020,연신내역,126.9221617,37.61819251,1138010300,은평구,불광동,91,12,1,690,2,0,2,1,113,110,1,0,2,11651,0.14442464161177837,2.9646310432569973,46393,51769,81243,0
4858,111000021,선일하이츠빌라,126.9199299,37.62263877,1138010300,은평구,불광동,80,7,1,596,3,0,2,1,102,94,1,0,3,11651,0.14442464161177837,2.9646310432569973,46393,4711,9380,0
4859,111000022,갈현동,126.9200736,37.62386524,1138010300,은평구,불광동,52,10,0,328,2,0,0,0,61,53,0,0,3,11651,0.14442464161177837,2.9646310432569973,46393,61645,59815,0
4860,111000023,세명컴퓨터고등학교,126.9202811,37.62574865,1138010300,은평구,불광동,27,12,0,139,4,0,0,0,26,15,0,0,4,11651,0.14442464161177837,2.9646310432569973,46393,11084,19810,0
4861,111000025,구파발역2번출구,126.918989,37.636768,1138011400,은평구,진관동,59,6,3,208,1,0,1,0,57,46,1,1,3,13466,0.08730713996391354,4.7432194434660095,38201,345637,329405,0
4862,111000028,구파발역.롯데몰,126.9186634,37.6360388,1138011400,은평구,진관동,57,6,2,195,1,0,1,0,54,45,1,1,3,13466,0.08730713996391354,4.7432194434660095,38201,61645,59815,0
4863,111000029,박석고개,126.9198716,37.62623738,1138010400,은평구,갈현동,22,12,0,120,3,0,0,0,26,14,0,0,4,11727,0.12989164055796132,2.8122302158273382,36867,9894,8564,0
4864,111000030,신한은행갈현지점,126.9196884,37.62384696,1138010400,은평구,갈현동,57,10,0,350,2,0,0,0,62,51,0,0,3,11727,0.12989164055796132,2.8122302158273382,36867,2649,5150,0
4865,111000031,연신내역,126.92256,37.617346,1138010300,은평구,불광동,82,12,1,612,2,0,2,1,109,105,1,0,2,11651,0.14442464161177837,2.9646310432569973,46393,142462,51779,0
4866,111000032,동명여고,126.9240648,37.61597708,1138010600,은평구,대조동,61,16,1,314,4,0,2,0,56,77,0,0,1,8051,0.21617550500173804,2.3968442988984817,19284,59152,47337,0
4867,111000033,불광역3.6호선,126.9279638,37.61243105,1138010600,은평구,대조동,79,15,1,385,4,0,2,1,69,80,1,0,2,8051,0.21617550500173804,2.3968442988984817,19284,19435,9696,0
4868,111000034,불광역4번출구,126.9300571,37.6100156,1138010600,은평구,대조동,62,14,1,401,2,0,2,2,84,83,3,0,3,8051,0.21617550500173804,2.3968442988984817,19284,6392,21696,0
4869,111000035,질병관리본부구국립보건원,126.93331,37.60640413,1138010200,은평구,녹번동,29,13,0,128,2,0,1,1,34,24,5,0,2,11937,0.13829962629149264,4.561329766908674,26076,61645,59815,0
4870,111000036,녹번역,126.9350083,37.60187982,1138010200,은평구,녹번동,45,15,1,108,1,0,1,0,25,33,0,0,2,11937,0.13829962629149264,4.561329766908674,26076,61645,59815,0
4871,111000037,녹번역,126.933691,37.60116686,1138010200,은평구,녹번동,47,18,1,137,1,0,1,0,27,33,0,0,3,11937,0.13829962629149264,4.561329766908674,26076,311573,120055,0
4872,111000038,은평구청,126.9304072,37.60142755,1138010200,은평구,녹번동,71,19,1,214,2,0,1,0,50,42,3,0,5,11937,0.13829962629149264,4.561329766908674,26076,224058,127916,0
4873,111000039,은평세무서,126.9263379,37.60139985,1138010700,은평구,응암동,65,20,0,287,1,0,0,0,58,51,3,0,5,17706,0.13667206872471901,3.0287375983578517,53938,164067,116467,0
4874,111000040,본서부병원,126.9236849,37.60085121,1138010700,은평구,응암동,90,14,1,360,2,0,0,0,85,61,2,0,3,17706,0.13667206872471901,3.0287375983578517,53938,142133,88857,0
4875,111000041,신진과학기술고교.이마트은평점,126.9185107,37.59985981,1138010700,은평구,응암동,125,14,1,367,3,0,1,0,95,67,0,0,1,17706,0.13667206872471901,3.0287375983578517,53938,62673,61871,0
4876,111000042,응암역신사오거리,126.914866,37.599036,1138010800,은평구,역촌동,124,23,3,308,4,0,1,0,72,47,1,0,2,8796,0.12277081136858162,2.6430288461538463,32310,204850,202103,0
4877,111000043,응암역신사오거리,126.9149894,37.59875925,1138010900,은평구,신사동,122,22,3,309,4,1,1,0,69,50,1,0,2,8233,0.11524139424117774,2.8736474694589877,33579,191806,625812,1
4878,111000044,신진과학기술고교.이마트은평점,126.9186296,37.59953765,1138010700,은평구,응암동,125,13,1,361,3,0,1,0,94,71,0,0,1,17706,0.13667206872471901,3.0287375983578517,53938,190531,66955,1
4879,111000045,본서부병원,126.9235788,37.60055018,1138010700,은평구,응암동,92,15,1,363,2,0,0,0,81,59,1,0,3,17706,0.13667206872471901,3.0287375983578517,53938,340482,167390,1
4880,111000046,은평세무서,126.926653,37.60122164,1138010700,은평구,응암동,67,21,0,282,2,0,0,0,58,53,3,0,5,17706,0.13667206872471901,3.0287375983578517,53938,249025,154075,1
4881,111000047,은평구청,126.9302975,37.60116167,1138010700,은평구,응암동,67,19,1,207,2,0,1,0,47,37,3,0,5,17706,0.13667206872471901,3.0287375983578517,53938,294475,678487,1
4882,111000049,녹번초등학교.은평세무서,126.9261579,37.60283911,1138010200,은평구,녹번동,58,22,1,293,1,0,1,0,63,42,3,0,5,11937,0.13829962629149264,4.561329766908674,26076,53761,34400,0
4883,111000050,역촌역.역촌오거리,126.9224758,37.60695709,1138010600,은평구,대조동,27,19,1,277,1,0,1,0,65,17,0,0,1,8051,0.21617550500173804,2.3968442988984817,19284,110443,56962,0
4884,111000051,삼성타운,126.920971,37.60870329,1138010600,은평구,대조동,70,14,2,281,2,0,2,0,64,49,0,0,0,8051,0.21617550500173804,2.3968442988984817,19284,59484,64521,0
4885,111000052,구산역1번출구.예일여고,126.91818,37.61085228,1138010600,은평구,대조동,160,13,2,243,5,0,1,0,64,57,0,0,1,8051,0.21617550500173804,2.3968442988984817,19284,50483,123702,0
4886,111000053,역촌중앙시장,126.9145339,37.61283299,1138010400,은평구,갈현동,186,16,3,261,6,0,1,0,66,64,0,0,3,11727,0.12989164055796132,2.8122302158273382,36867,22740,44658,0
4887,111000054,구산사거리,126.9122751,37.61367462,1138010400,은평구,갈현동,136,14,3,217,5,0,0,0,48,36,0,0,3,11727,0.12989164055796132,2.8122302158273382,36867,32031,50834,0
4888,111000055,선진운수종점,126.910458,37.614342,1138010400,은평구,갈현동,72,13,1,171,2,0,0,0,35,21,0,0,3,11727,0.12989164055796132,2.8122302158273382,36867,94003,112064,0
4889,111000056,선정중고등학교,126.9085995,37.61563722,1138010500,은평구,구산동,52,12,1,124,4,0,0,0,24,14,0,0,2,6242,0.08883572567783093,3.8939488459139113,22444,19954,88605,0
4890,111000057,"서울경찰청86,87기동대.우남아파트",126.906434,37.618049,1138010400,은평구,갈현동,9,4,1,35,3,0,0,1,7,1,0,0,0,11727,0.12989164055796132,2.8122302158273382,36867,19468,26759,0
4891,111000058,"서울경찰청86,87기동대.우남아파트",126.9058308,37.61852843,1138010500,은평구,구산동,5,2,0,23,3,0,0,1,6,0,0,0,0,6242,0.08883572567783093,3.8939488459139113,22444,98611,8393,0
4892,111000059,선정중고등학교,126.9078896,37.61590672,1138010500,은평구,구산동,44,10,1,101,4,0,0,0,20,13,0,0,1,6242,0.08883572567783093,3.8939488459139113,22444,83508,33667,0
4893,111000060,선진운수종점,126.9107629,37.61390429,1138010500,은평구,구산동,80,15,2,184,3,0,0,0,38,23,0,0,3,6242,0.08883572567783093,3.8939488459139113,22444,570730,93011,0
4894,111000061,구산사거리,126.9125387,37.61324062,1138010500,은평구,구산동,149,16,3,241,6,0,1,0,60,51,0,0,3,6242,0.08883572567783093,3.8939488459139113,22444,102934,30518,0
4895,111000062,역촌중앙시장,126.9142453,37.61264445,1138010500,은평구,구산동,188,15,3,262,6,0,1,0,66,64,0,0,3,6242,0.08883572567783093,3.8939488459139113,22444,141836,52524,0
4896,111000063,구산역2번출구.예일여고,126.9177586,37.6107738,1138010800,은평구,역촌동,159,14,2,243,5,0,1,0,68,56,0,0,1,8796,0.12277081136858162,2.6430288461538463,32310,142816,131509,0
4897,111000064,하나은행역촌동지점,126.9200382,37.60926765,1138010800,은평구,역촌동,109,13,3,272,4,0,2,0,67,58,0,0,0,8796,0.12277081136858162,2.6430288461538463,32310,116645,43235,0
4898,111000065,역촌역.역촌오거리,126.9224015,37.60657407,1138010800,은평구,역촌동,28,19,1,273,1,0,1,0,65,16,0,0,2,8796,0.12277081136858162,2.6430288461538463,32310,153681,72772,0
