NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10
110000294,중계주공2단지,127.07783,37.657048,1135010600,노원구,중계동,84,17,1,148,6,0,0,4,27,15,1,0,1,19053,0.08073767726137798,3.3280349344978166,74305,188288,190613
110000295,중계주공4단지,127.0780504,37.65563878,1135010600,노원구,중계동,187,19,1,99,4,0,0,5,21,25,0,0,3,19053,0.08073767726137798,3.3280349344978166,74305,17327,44668
110000296,중계주공4단지,127.0784549,37.65431025,1135010600,노원구,중계동,343,14,0,163,6,0,0,7,48,47,3,0,3,19053,0.08073767726137798,3.3280349344978166,74305,73362,28674
110000297,중계1동주민센터,127.0775629,37.65186702,1135010600,노원구,중계동,491,12,1,231,7,0,0,4,67,53,3,0,2,19053,0.08073767726137798,3.3280349344978166,74305,272673,17934
110000298,신한은행중계동지점,127.0776317,37.65051085,1135010600,노원구,중계동,517,14,1,229,6,0,0,4,70,53,3,0,4,19053,0.08073767726137798,3.3280349344978166,74305,15993,39533
110000299,기업은행중계동WM센터,127.0774268,37.65071193,1135010600,노원구,중계동,521,12,1,232,6,0,0,4,70,53,3,0,4,19053,0.08073767726137798,3.3280349344978166,74305,22091,5189
110000301,노원문화예술회관.불암초등학교,127.0801603,37.65067766,1135010600,노원구,중계동,485,16,2,230,5,0,0,4,72,51,4,0,4,19053,0.08073767726137798,3.3280349344978166,74305,59076,2044
110000302,노원문화예술회관.불암초등학교,127.0809178,37.65004819,1135010600,노원구,중계동,442,15,2,213,5,0,0,4,70,51,4,0,4,19053,0.08073767726137798,3.3280349344978166,74305,73265,140730
110000303,영신여자고등학교입구,127.0810598,37.64928488,1135010600,노원구,중계동,430,14,2,210,5,0,0,2,70,51,4,0,4,19053,0.08073767726137798,3.3280349344978166,74305,75654,1040
110000304,불암고등학교,127.080575,37.64850217,1135010600,노원구,중계동,420,15,2,210,4,0,0,2,70,51,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,36604,26047
110000305,중계본동주민센터,127.0806838,37.64747397,1135010600,노원구,중계동,285,16,2,167,4,0,0,2,53,22,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,188166,1916
110000306,노원우체국,127.081718,37.64603243,1135010600,노원구,중계동,115,13,2,66,2,0,0,0,20,5,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,42817,55947
110000307,노원우체국,127.0819108,37.64615845,1135010600,노원구,중계동,83,13,2,66,2,0,0,0,19,5,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,260762,540
110000308,중계본동종점,127.083058,37.644643,1135010600,노원구,중계동,36,9,2,28,1,0,0,0,11,1,1,0,2,19053,0.08073767726137798,3.3280349344978166,74305,39586,484
110000309,중계주공7단지,127.079788,37.647938,1135010600,노원구,중계동,445,14,2,213,4,0,0,2,71,50,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,194,42744
110000310,중계주공6단지상가,127.0794425,37.64812629,1135010600,노원구,중계동,505,16,3,237,4,0,0,2,74,52,4,0,2,19053,0.08073767726137798,3.3280349344978166,74305,107056,2809
110000311,대림벽산아파트,127.077428,37.647837,1135010600,노원구,중계동,490,14,3,216,7,0,0,2,64,52,3,0,2,19053,0.08073767726137798,3.3280349344978166,74305,542,29026
110000312,중계주공6단지,127.0774716,37.64801316,1135010600,노원구,중계동,493,14,3,219,7,0,0,2,65,52,4,0,3,19053,0.08073767726137798,3.3280349344978166,74305,56390,4745
110000313,은행사거리,127.0768278,37.64950621,1135010600,노원구,중계동,507,15,1,220,8,0,0,2,67,54,3,0,4,19053,0.08073767726137798,3.3280349344978166,74305,177575,162168
110000314,대림벽산아파트,127.076783,37.64730086,1135010600,노원구,중계동,433,10,2,188,5,0,0,2,62,49,3,0,2,19053,0.08073767726137798,3.3280349344978166,74305,95,13682
110000315,하계역,127.0682127,37.63657155,1135010400,노원구,하계동,65,18,2,196,3,0,1,0,39,31,4,0,3,9569,0.09836677167965512,4.6271760154738875,35854,122431,131481
110000316,하계미성아파트,127.0689657,37.63484915,1135010400,노원구,하계동,52,22,1,144,3,0,1,0,23,16,0,0,4,9569,0.09836677167965512,4.6271760154738875,35854,39181,76073
110000317,서울과학기술대앞,127.0760826,37.63055652,1135010300,노원구,공릉동,25,14,1,225,5,3,0,0,46,17,1,0,2,26262,0.16023390269014492,4.414523449319213,56618,15264,111226
110000318,중계주공9단지후문,127.076608,37.64354978,1135010400,노원구,하계동,52,7,0,31,3,0,0,0,8,7,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,323,11072
110000319,중계주공9단지후문,127.0762499,37.6435455,1135010400,노원구,하계동,61,6,0,35,3,0,0,0,11,7,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,1829,1690
110000320,삼익선경아파트후문.시립과학관,127.0764424,37.64074679,1135010400,노원구,하계동,29,6,0,43,3,0,0,1,10,6,3,0,2,9569,0.09836677167965512,4.6271760154738875,35854,3128,5303
110000321,한신동성아파트.시립과학관,127.0761635,37.64083607,1135010400,노원구,하계동,34,6,0,49,4,0,0,1,10,6,2,0,2,9569,0.09836677167965512,4.6271760154738875,35854,9115,4737
110000322,삼익선경아파트,127.0775271,37.63810845,1135010400,노원구,하계동,34,5,0,60,1,0,0,1,18,6,4,0,0,9569,0.09836677167965512,4.6271760154738875,35854,24377,36268
110000323,대진고등학교.하계우방아파트,127.0773942,37.63787606,1135010400,노원구,하계동,34,6,0,61,2,0,0,1,18,6,4,0,0,9569,0.09836677167965512,4.6271760154738875,35854,74574,17290
110000324,하계미성아파트.을지병원,127.0694328,37.6365848,1135010400,노원구,하계동,60,20,2,200,3,0,1,0,43,27,3,0,4,9569,0.09836677167965512,4.6271760154738875,35854,198450,105174
110000325,하계역,127.0694876,37.63685375,1135010400,노원구,하계동,67,19,3,202,3,0,1,0,44,29,4,0,5,9569,0.09836677167965512,4.6271760154738875,35854,113892,470550
110000326,한신아파트,127.0699496,37.63773113,1135010400,노원구,하계동,67,16,3,226,5,0,1,0,53,30,4,0,5,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815
110000327,한성여객종점,127.070056,37.63813,1135010400,노원구,하계동,59,14,2,209,5,0,1,0,53,25,4,0,7,9569,0.09836677167965512,4.6271760154738875,35854,25408,16751
110000328,한성여객종점,127.070816,37.63727106,1135010400,노원구,하계동,67,15,1,206,4,0,1,0,45,23,2,0,5,9569,0.09836677167965512,4.6271760154738875,35854,9241,34847
110000333,골마을근린공원,127.0744135,37.63836546,1135010400,노원구,하계동,45,8,0,134,4,0,0,0,26,11,3,0,3,9569,0.09836677167965512,4.6271760154738875,35854,124175,140997
110000334,서울온천,127.074308,37.63936483,1135010400,노원구,하계동,44,9,0,121,4,0,0,0,25,10,4,0,4,9569,0.09836677167965512,4.6271760154738875,35854,36151,120356
110000335,하계1동주민센터,127.0728303,37.64042632,1135010400,노원구,하계동,41,12,2,126,4,0,0,0,27,16,3,0,6,9569,0.09836677167965512,4.6271760154738875,35854,71462,32469
110000336,노원경찰서.혜성여고,127.072526,37.6420899,1135010400,노원구,하계동,43,13,2,113,7,0,0,0,26,15,3,0,6,9569,0.09836677167965512,4.6271760154738875,35854,50250,104492
110000337,노원경찰서,127.072188,37.64179275,1135010400,노원구,하계동,43,13,2,113,7,0,0,0,26,16,4,0,6,9569,0.09836677167965512,4.6271760154738875,35854,185108,56971
110000338,동천학교,127.0744374,37.64413507,1135010400,노원구,하계동,87,6,1,70,4,0,0,0,16,12,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,55876,31729
110000339,동천학교,127.0738674,37.64408947,1135010400,노원구,하계동,82,11,1,72,5,0,0,0,18,11,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,47464,21277
110000340,서라벌고등학교,127.0748698,37.64478447,1135010400,노원구,하계동,113,6,1,60,3,0,0,0,17,9,1,0,1,9569,0.09836677167965512,4.6271760154738875,35854,3806,16762
110000341,하계현대아파트,127.0711485,37.64495798,1135010400,노원구,하계동,48,15,1,61,8,0,0,0,17,6,0,0,3,9569,0.09836677167965512,4.6271760154738875,35854,69389,26436
110000342,홈플러스중계점,127.0691146,37.64026546,1135010400,노원구,하계동,53,20,2,216,4,0,1,1,44,42,5,0,7,9569,0.09836677167965512,4.6271760154738875,35854,8974,371
110000343,하계한신청구아파트,127.0691284,37.63920488,1135010400,노원구,하계동,54,14,2,224,4,0,1,1,52,39,5,0,7,9569,0.09836677167965512,4.6271760154738875,35854,3,671
110000344,경기기계공업고등학교,127.0740538,37.63092906,1135010400,노원구,하계동,32,16,1,178,6,0,0,0,40,16,1,0,1,9569,0.09836677167965512,4.6271760154738875,35854,7039,89626
110000345,한천중학교,127.0734431,37.63094205,1135010300,노원구,공릉동,38,17,1,180,6,3,0,0,35,16,1,0,2,26262,0.16023390269014492,4.414523449319213,56618,11993,83017
110000346,하계역,127.0676632,37.63666738,1135010400,노원구,하계동,65,19,3,219,3,0,1,0,42,40,4,0,3,9569,0.09836677167965512,4.6271760154738875,35854,104212,163869
110000347,하계장미아파트,127.0688041,37.63407882,1135010400,노원구,하계동,48,20,1,120,4,0,1,0,19,16,0,0,4,9569,0.09836677167965512,4.6271760154738875,35854,137037,55815
110000348,하계2동주민센터,127.0681322,37.6319907,1135010400,노원구,하계동,42,26,1,91,3,0,1,0,13,17,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,5225,2151
110000349,하계2동주민센터,127.0682128,37.63173544,1135010400,노원구,하계동,45,27,2,90,3,0,0,0,13,23,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,3066,1519
110000350,중평초등학교,127.0655089,37.63629285,1135010400,노원구,하계동,44,22,1,163,3,0,1,1,33,33,3,0,1,9569,0.09836677167965512,4.6271760154738875,35854,8487,197
110000351,하계극동아파트,127.0647216,37.63389911,1135010400,노원구,하계동,31,21,1,75,5,0,1,0,17,16,0,0,2,9569,0.09836677167965512,4.6271760154738875,35854,130035,34700
110000352,하계시영아파트,127.0655692,37.63398424,1135010400,노원구,하계동,38,19,1,89,5,0,1,0,16,15,0,0,1,9569,0.09836677167965512,4.6271760154738875,35854,71184,193745
110000353,하계우성아파트,127.0668076,37.63525137,1135010400,노원구,하계동,46,20,1,117,3,0,1,0,21,20,1,0,4,9569,0.09836677167965512,4.6271760154738875,35854,238770,29460
110000354,하계장미아파트,127.0669625,37.63492779,1135010400,노원구,하계동,45,20,1,109,3,0,1,0,21,18,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,117021,471386
110000355,중평초등학교,127.065047,37.63677518,1135010400,노원구,하계동,43,26,2,154,3,0,1,1,34,34,4,0,1,9569,0.09836677167965512,4.6271760154738875,35854,18701,2821
110000356,석계역1번출구,127.0649019,37.61510707,1135010200,노원구,월계동,52,24,1,342,0,2,2,0,31,41,2,0,2,14366,0.1332095374418095,3.7577818467172377,54501,66596,2199
110000357,중계1동신안아파트,127.0724,37.65125126,1135010600,노원구,중계동,414,14,1,201,7,0,0,2,62,50,0,0,3,19053,0.08073767726137798,3.3280349344978166,74305,80893,930
110000361,당현초등학교,127.0588192,37.64839943,1135010500,노원구,상계동,78,18,2,107,4,1,0,0,21,47,0,0,0,52805,0.10644609532562355,3.660151105565953,141982,2361,1231
110000362,상계주공2단지상가,127.05723,37.65031797,1135010500,노원구,상계동,107,18,2,174,6,1,0,0,33,83,0,0,1,52805,0.10644609532562355,3.660151105565953,141982,23727,592
110000363,월계미성아파트,127.0691618,37.62146705,1135010200,노원구,월계동,35,19,1,131,1,2,0,2,30,18,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,89046,6088
110000364,벼루말교,127.0552208,37.61984884,1135010200,노원구,월계동,23,15,0,111,6,2,0,1,37,9,2,0,2,14366,0.1332095374418095,3.7577818467172377,54501,34867,22152
110000365,청구빌라.연촌초등학교,127.0715969,37.63506114,1135010400,노원구,하계동,37,19,0,144,4,0,1,0,28,10,1,0,4,9569,0.09836677167965512,4.6271760154738875,35854,12881,54
110000366,청구빌라.연촌초등학교,127.071537,37.63528,1135010400,노원구,하계동,38,19,0,147,4,0,1,0,29,10,1,0,4,9569,0.09836677167965512,4.6271760154738875,35854,33,12958
110000367,벼루말교,127.0552252,37.61966502,1135010200,노원구,월계동,22,15,0,109,6,2,0,1,37,8,2,0,2,14366,0.1332095374418095,3.7577818467172377,54501,53239,11988
110000368,하계1치안센터,127.072465,37.63295478,1135010400,노원구,하계동,37,24,0,125,5,0,0,0,29,9,0,0,2,9569,0.09836677167965512,4.6271760154738875,35854,402,6302
110000369,하계1치안센터,127.0722633,37.63294949,1135010400,노원구,하계동,37,24,0,124,5,0,0,0,27,10,0,0,2,9569,0.09836677167965512,4.6271760154738875,35854,7935,353
110000370,월계주공2단지앞,127.0547438,37.62902119,1135010200,노원구,월계동,19,14,1,78,6,2,0,3,21,13,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000371,인덕대앞,127.054657,37.62951773,1135010200,노원구,월계동,20,14,1,82,6,2,0,2,21,13,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000372,인덕공고,127.0570735,37.63239554,1135010200,노원구,월계동,19,12,1,81,5,2,1,1,21,13,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000373,월계중학교,127.0511179,37.63005456,1135010200,노원구,월계동,14,11,1,43,9,2,0,1,11,9,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,181,43843
110000374,염광중학교후문,127.0510739,37.63033662,1135010200,노원구,월계동,14,11,1,43,9,2,0,1,11,9,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,9882,3057
110000375,물류센터,127.0640318,37.61705373,1135010200,노원구,월계동,56,19,1,281,0,2,2,0,34,39,3,0,1,14366,0.1332095374418095,3.7577818467172377,54501,17218,77329
110000376,월계역신도브래뉴아파트앞,127.0592012,37.6298918,1135010200,노원구,월계동,17,13,2,100,4,2,1,2,27,15,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,5280,8479
110000377,태릉입구,127.0786053,37.61833077,1135010300,노원구,공릉동,72,17,1,361,1,3,3,3,97,32,3,0,2,26262,0.16023390269014492,4.414523449319213,56618,10068,33564
110000378,석계역2번출구,127.0669573,37.61525714,1135010200,노원구,월계동,53,22,1,298,0,2,2,0,30,38,2,0,0,14366,0.1332095374418095,3.7577818467172377,54501,1466,34755
110000379,석계역1번출구.B,127.065038,37.61471576,1129013900,성북구,석관동,52,22,1,344,0,1,2,0,31,41,2,0,2,9088,0.15986958926440195,3.317999269806499,24876,162114,331361
110000380,삼화상운차고지,127.052946,37.62608628,1135010200,노원구,월계동,8,13,0,40,4,2,0,3,9,7,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,13629,738
110000383,월계동진아교통,127.064418,37.627735,1135010200,노원구,월계동,27,27,3,71,3,2,2,0,14,15,1,0,0,14366,0.1332095374418095,3.7577818467172377,54501,656,53079
110000384,월계동진아교통,127.06447,37.627618,1135010200,노원구,월계동,27,27,3,71,3,2,2,0,15,15,1,0,0,14366,0.1332095374418095,3.7577818467172377,54501,70626,16496
110000385,중계본동종점,127.082796,37.644617,1135010600,노원구,중계동,36,9,2,28,1,0,0,0,11,1,1,0,2,19053,0.08073767726137798,3.3280349344978166,74305,38,10314
110000386,청백아파트종점,127.0524871,37.6356686,1135010200,노원구,월계동,6,5,1,14,0,2,0,1,4,3,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000387,한성여객종점,127.070525,37.63747488,1135010400,노원구,하계동,67,15,2,219,5,0,1,0,48,23,3,0,5,9569,0.09836677167965512,4.6271760154738875,35854,10684,429
110000388,한진한화그랑빌아파트,127.0692721,37.61581899,1135010200,노원구,월계동,25,21,1,203,0,2,2,1,29,30,0,0,0,14366,0.1332095374418095,3.7577818467172377,54501,5228,11161
110000389,흥안운수상계4동종점,127.0822757,37.67083422,1135010500,노원구,상계동,25,8,1,157,1,1,1,1,26,13,1,0,3,52805,0.10644609532562355,3.660151105565953,141982,97794,679
110000390,월계역1번출구앞,127.0585876,37.63429969,1135010200,노원구,월계동,20,12,0,49,4,2,1,1,15,7,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000391,삼화상운,127.05038,37.627217,1135010200,노원구,월계동,17,13,0,44,7,2,0,0,12,11,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,86004,32563
110000392,월계역3번출구,127.0587544,37.63167385,1135010200,노원구,월계동,17,14,1,71,3,2,1,1,19,11,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000393,성천교회,127.0587622,37.6301321,1135010200,노원구,월계동,17,13,2,100,4,2,1,2,27,15,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000394,청백아파트,127.0523906,37.63209675,1135010200,노원구,월계동,11,9,1,37,8,2,0,1,9,4,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000395,청백아파트,127.0524509,37.63253555,1135010200,노원구,월계동,10,8,1,37,6,2,0,1,10,4,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000396,유원극동아파트,127.046128,37.62960157,1135010200,노원구,월계동,23,14,0,52,6,2,0,0,16,6,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,30164,8133
110000397,유원극동아파트,127.0462391,37.62967271,1135010200,노원구,월계동,23,15,0,52,6,2,0,0,17,6,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,16321,2651
110000398,월계미륭아파트,127.0680617,37.62386277,1135010200,노원구,월계동,27,23,1,135,1,2,1,1,24,18,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,2129,2067
110000399,7단지영업소,127.0637357,37.66027786,1135010500,노원구,상계동,132,27,1,524,5,1,1,1,98,32,1,0,5,52805,0.10644609532562355,3.660151105565953,141982,26609,1029
110000587,청솔7단지앞,127.0723073,37.63159604,1135010300,노원구,공릉동,41,21,1,160,5,3,0,0,30,17,1,0,2,26262,0.16023390269014492,4.414523449319213,56618,18776,24906
110000589,경춘선숲길방문자센터,127.070405,37.63161521,1135010400,노원구,하계동,42,27,1,123,6,0,0,0,20,19,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,25472,10573
110000594,화진빌라,127.0607786,37.61586241,1135010200,노원구,월계동,41,10,0,289,2,2,1,0,36,35,3,0,4,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000629,수락산역,127.0530809,37.67870745,1135010500,노원구,상계동,35,19,0,216,1,1,1,0,49,31,2,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000640,수락리버시티3.4단지,127.052687,37.68721,1135010500,노원구,상계동,27,13,1,18,5,1,0,1,5,5,1,0,1,52805,0.10644609532562355,3.660151105565953,141982,24551,2345
110000641,노원역.롯데백화점,127.0630104,37.65637478,1135010500,노원구,상계동,179,25,1,761,2,1,2,1,140,151,6,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000642,화랑대역,127.0842367,37.62048949,1135010300,노원구,공릉동,85,26,2,114,5,3,1,1,44,9,2,0,3,26262,0.16023390269014492,4.414523449319213,56618,61645,59815
110000643,동막골유원지,127.0864366,37.67522759,1135010500,노원구,상계동,2,1,0,11,0,1,0,0,3,0,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000644,상계4동,127.0844988,37.67387919,1135010500,노원구,상계동,11,3,1,47,0,1,0,0,10,4,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000645,상계3.4동주민센터,127.083425,37.67300371,1135010500,노원구,상계동,12,3,1,110,0,1,1,0,15,11,1,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000646,상계3.4동주민센터,127.0831809,37.67231586,1135010500,노원구,상계동,16,3,1,127,0,1,1,1,21,12,1,0,3,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000647,상계4동,127.0847843,37.67376094,1135010500,노원구,상계동,11,3,1,43,0,1,0,0,9,4,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000648,동막골유원지,127.0866349,37.6751004,1135010500,노원구,상계동,2,1,0,11,0,1,0,0,3,0,0,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000649,석계역(1호선),127.065884,37.61456752,1129013900,성북구,석관동,52,21,1,339,0,1,2,0,31,40,2,0,2,9088,0.15986958926440195,3.317999269806499,24876,61645,59815
110000650,당고개역,127.0797113,37.67061702,1135010500,노원구,상계동,35,9,1,170,2,1,1,1,28,14,1,0,3,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000652,한국스포츠정책과학원,127.1062794,37.63559186,1135010300,노원구,공릉동,0,0,0,0,0,3,0,0,0,0,1,0,0,26262,0.16023390269014492,4.414523449319213,56618,729,43626
110000653,경춘선숲길방문자센터,127.0705797,37.63176739,1135010400,노원구,하계동,44,27,1,128,6,0,0,0,21,20,1,0,2,9569,0.09836677167965512,4.6271760154738875,35854,46415,23813
110000654,건설환경종합연구소앞,126.9498432,37.44706386,1162010200,관악구,신림동,1,0,0,5,0,1,0,1,0,0,0,0,0,61140,0.2886633284091919,3.3754761773311985,182596,2077,61939
110000655,당고개역,127.0784856,37.6692446,1135010500,노원구,상계동,35,9,1,171,2,1,1,1,27,15,1,0,2,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000656,월계주공1단지아파트앞,127.05156,37.62626,1135010200,노원구,월계동,26,15,1,57,6,2,0,1,14,15,0,0,3,14366,0.1332095374418095,3.7577818467172377,54501,30,16778
110000657,인덕대학,127.0551905,37.62792256,1135010200,노원구,월계동,12,12,0,62,6,2,0,3,16,10,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000658,인덕대학,127.0554494,37.62869647,1135010200,노원구,월계동,13,13,0,66,5,2,0,3,17,10,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000659,롯데캐슬루나아파트,127.0513039,37.62538597,1135010200,노원구,월계동,27,16,1,60,4,2,0,1,15,14,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000660,롯데캐슬루나아파트,127.0515463,37.62522907,1135010200,노원구,월계동,26,16,1,59,3,2,0,2,15,14,0,0,2,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000661,하계역,127.0688594,37.63504024,1135010400,노원구,하계동,52,22,1,147,2,0,1,0,23,16,1,0,5,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815
110000662,하계역,127.0683473,37.63515587,1135010400,노원구,하계동,54,21,1,148,3,0,1,0,21,18,0,0,5,9569,0.09836677167965512,4.6271760154738875,35854,61645,59815
110000663,중계역,127.0628447,37.64808494,1135010500,노원구,상계동,78,20,3,111,12,1,1,2,21,50,0,0,0,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000664,마들역,127.0575484,37.66640296,1135010500,노원구,상계동,99,46,3,112,7,1,1,0,21,43,0,0,0,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000665,노원역,127.0609915,37.6518335,1135010500,노원구,상계동,149,23,2,433,6,1,1,1,84,176,4,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000666,수락터미널,127.054129,37.678574,1135010500,노원구,상계동,35,18,0,237,0,1,1,1,50,33,2,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000667,노일초교앞,127.055255,37.67358744,1135010500,노원구,상계동,51,19,2,265,5,1,1,2,57,24,2,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000668,노일초교,127.0559096,37.67277346,1135010500,노원구,상계동,57,21,3,246,5,1,0,2,53,18,2,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000669,중계역,127.0627647,37.6472686,1135010500,노원구,상계동,79,21,3,135,9,1,1,1,21,40,0,0,0,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000670,수락산역,127.055286,37.68025899,1135010500,노원구,상계동,26,16,0,155,3,1,1,2,36,28,1,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000671,노원역,127.0612203,37.65295252,1135010500,노원구,상계동,181,23,2,649,4,1,2,1,113,181,4,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000672,마들역,127.0574058,37.66514513,1135010500,노원구,상계동,108,42,3,129,7,1,1,1,23,46,0,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000674,중계본동종점,127.0828808,37.64447649,1135010600,노원구,중계동,36,9,2,28,1,0,0,1,11,1,1,0,2,19053,0.08073767726137798,3.3280349344978166,74305,3390,1649
110000675,불암산스포츠타운,127.0825453,37.63893044,1135010300,노원구,공릉동,1,0,0,1,0,3,0,1,0,0,0,0,0,26262,0.16023390269014492,4.414523449319213,56618,663,2285
110000676,불암산스포츠타운,127.0828862,37.6387689,1135010300,노원구,공릉동,1,0,0,1,0,3,0,1,0,0,0,0,0,26262,0.16023390269014492,4.414523449319213,56618,210,2563
110000677,월계동대우아파트,127.0521986,37.63300062,1135010200,노원구,월계동,10,8,1,28,6,2,0,1,7,4,0,0,1,14366,0.1332095374418095,3.7577818467172377,54501,61645,59815
110000678,상계6동우체국,127.0589922,37.65374841,1135010500,노원구,상계동,144,16,2,508,3,1,2,1,98,174,4,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000679,노원역8번출구,127.0595845,37.6553205,1135010500,노원구,상계동,167,19,1,668,3,1,2,1,119,166,4,0,1,52805,0.10644609532562355,3.660151105565953,141982,16946,96260
110000681,수락터미널,127.0542099,37.67853303,1135010500,노원구,상계동,35,18,0,237,0,1,1,1,50,33,2,0,4,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
110000682,상계중앙하이츠2단지,127.0674044,37.65498919,1135010500,노원구,상계동,119,19,0,598,2,1,1,1,108,70,4,0,5,52805,0.10644609532562355,3.660151105565953,141982,12564,17904
110000683,공릉동.동신아파트앞,127.0776095,37.62800186,1135010300,노원구,공릉동,50,18,0,366,3,3,1,1,83,27,1,0,3,26262,0.16023390269014492,4.414523449319213,56618,26784,24006
110000684,북부여성발전센터앞,127.0621743,37.64317531,1135010600,노원구,중계동,36,28,2,125,3,0,1,1,17,23,2,0,0,19053,0.08073767726137798,3.3280349344978166,74305,142,3929
110000685,그린아파트101동앞,127.061918,37.6443054,1135010600,노원구,중계동,39,30,2,88,4,0,1,1,14,21,1,0,0,19053,0.08073767726137798,3.3280349344978166,74305,575,1550
110000686,그린아파트101동앞,127.0616415,37.64434339,1135010600,노원구,중계동,39,27,2,84,4,0,1,1,13,20,0,0,0,19053,0.08073767726137798,3.3280349344978166,74305,70,8683
110000687,북부여성발전센터앞,127.0623625,37.64326081,1135010600,노원구,중계동,36,30,2,125,3,0,1,1,18,23,2,0,0,19053,0.08073767726137798,3.3280349344978166,74305,1609,427
110000688,상계초등학교,127.0658405,37.65767709,1135010500,노원구,상계동,151,26,0,826,2,1,1,1,154,84,4,0,4,52805,0.10644609532562355,3.660151105565953,141982,1543,60277
110000689,하계5단지아파트,127.0663249,37.63394147,1135010400,노원구,하계동,42,20,1,90,4,0,1,0,16,14,0,0,1,9569,0.09836677167965512,4.6271760154738875,35854,10433,1862
110000690,수락산역(가상),127.0551163,37.67457959,1135010500,노원구,상계동,49,16,2,290,3,1,1,2,63,35,2,0,1,52805,0.10644609532562355,3.660151105565953,141982,61645,59815
