NODE_ID,ARS_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,행정동코드,행정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,public_office_cnt
106000308,7406,대명프라자,127.0970064,37.60246338,1126010600,중랑구,신내동,1126068000,신내1동,139,28,1,389,4,0,1,76,66,0,4
106000309,7407,건영아파트,127.0960139,37.60220918,1126010600,중랑구,신내동,1126069000,신내2동,132,29,1,394,5,2,1,83,66,0,2
106000310,7408,상봉1동주민센터,127.087649,37.60043785,1126010200,중랑구,상봉동,1126058000,상봉1동,39,13,2,183,3,4,0,40,21,2,1
106000311,7409,상봉1동주민센터,127.0873673,37.60066513,1126010200,중랑구,상봉동,1126058000,상봉1동,39,15,2,172,3,4,0,42,19,2,1
106000312,7410,신내쌍용아파트,127.0874691,37.60153821,1126010200,중랑구,상봉동,1126058000,상봉1동,31,15,1,117,5,2,0,26,11,0,1
106000313,7411,신내쌍용아파트,127.0871091,37.60226342,1126010200,중랑구,상봉동,1126058000,상봉1동,27,16,0,105,4,1,0,20,5,0,1
106000318,7417,망우역,127.092981,37.59862979,1126010200,중랑구,상봉동,1126058000,상봉1동,58,14,3,385,2,2,1,79,43,3,1
106000319,7418,중랑공영차고지.신내역,127.1021199,37.61376214,1126010600,중랑구,신내동,1126068000,신내1동,8,4,0,20,0,2,0,13,2,0,0
106000320,7420,서울특별시북부병원,127.108843,37.605022,1126010500,중랑구,망우동,1126065500,망우본동,13,11,1,47,8,1,2,18,5,0,1
106000321,7421,양원역,127.1075243,37.60624153,1126010500,중랑구,망우동,1126065500,망우본동,11,7,1,35,9,1,1,16,3,0,0
106000322,7422,성은교회앞,127.0720227,37.59733967,1126010300,중랑구,중화동,1126061000,중화2동,11,12,0,153,0,2,1,14,10,0,2
106000323,7423,지하철7호선상봉역,127.0892737,37.59716208,1126010200,중랑구,상봉동,1126059000,상봉2동,29,4,3,475,1,5,0,87,49,4,1
106000324,7424,해모로아파트앞,127.1114253,37.60187936,1126010500,중랑구,망우동,1126065500,망우본동,10,5,1,33,2,0,2,11,4,0,1
106000325,7425,먹골역,127.0778547,37.60893655,1126010400,중랑구,묵동,1126063000,묵2동,55,16,3,301,2,1,2,48,40,0,3
106000326,7426,먹골역,127.0781825,37.60936435,1126010400,중랑구,묵동,1126062000,묵1동,52,17,3,304,2,1,2,52,43,0,3
106000327,7427,중화2동체육공원,127.073695,37.60036268,1126010300,중랑구,중화동,1126061000,중화2동,24,11,1,217,0,0,1,26,16,0,2
106000328,7429,태릉고등학교앞,127.085377,37.61843759,1126010400,중랑구,묵동,1126062000,묵1동,57,13,1,81,6,1,1,35,8,1,4
106000329,7430,태릉고등학교.원묵초등학교,127.0874435,37.61863293,1126010400,중랑구,묵동,1126062000,묵1동,71,12,1,92,5,2,1,29,9,1,3
106000330,7431,태릉고등학교.원묵초등학교,127.0872175,37.61786517,1126010400,중랑구,묵동,1126062000,묵1동,64,14,1,91,5,2,1,27,9,0,1
106000406,7740,중랑공영차고지(가상),127.1044115,37.61329262,1126010600,중랑구,신내동,1126068000,신내1동,8,3,0,21,1,2,0,13,1,0,0
106000426,7770,홈플러스면목동점,127.0811398,37.58117182,1126010100,중랑구,면목동,1126055000,면목5동,29,12,1,170,0,0,1,28,9,0,2
106000427,7771,망우역,127.092596,37.59866073,1126010200,중랑구,상봉동,1126058000,상봉1동,55,14,3,394,1,2,1,78,43,3,2
106000428,7013,동부제일병원.망우리공원,127.1089022,37.6004643,1126010500,중랑구,망우동,1126065500,망우본동,14,9,2,62,3,0,1,21,9,0,1
106000429,7014,동부제일병원.망우리공원,127.107756,37.600478,1126010500,중랑구,망우동,1126065500,망우본동,19,10,2,80,5,0,1,24,10,0,1
106000430,7012,금란교회,127.1033575,37.60036404,1126010500,중랑구,망우동,1126065500,망우본동,41,14,2,221,4,0,0,44,24,0,3
106000431,7011,금란교회,127.1040334,37.6005298,1126010500,중랑구,망우동,1126065500,망우본동,39,12,2,206,6,0,0,38,19,0,3
106000432,7010,우림시장.망우사거리,127.098222,37.599368,1126010500,중랑구,망우동,1126065500,망우본동,69,19,0,436,1,0,1,80,61,0,3
106000433,7009,우림시장.망우사거리,127.098635,37.599565,1126010500,중랑구,망우동,1126065500,망우본동,75,19,0,435,1,0,1,77,60,0,3
106000434,7007,망우역.망우지구대,127.0955656,37.59882146,1126010500,중랑구,망우동,1126065500,망우본동,61,18,1,428,1,2,1,84,61,3,2
106000435,7008,망우역.망우지구대,127.0948711,37.598558,1126010500,중랑구,망우동,1126065500,망우본동,58,14,3,418,1,2,1,82,50,3,1
106000436,7434,신내데시앙아파트후문,127.0995518,37.61305803,1126010600,중랑구,신내동,1126068000,신내1동,20,14,0,25,0,2,0,12,3,0,4
106000437,7435,신내데시앙아파트후문,127.1002632,37.61307545,1126010600,중랑구,신내동,1126068000,신내1동,20,13,0,23,0,2,0,12,3,0,1
106000438,7433,서울의료원후문,127.098241,37.61374125,1126010600,중랑구,신내동,1126068000,신내1동,23,16,1,32,0,1,0,11,6,0,4
106000439,7432,서울의료원후문,127.0975761,37.61373459,1126010600,중랑구,신내동,1126068000,신내1동,24,17,1,41,1,0,0,11,6,0,4
106000440,7436,중화중학교삼거리,127.0948851,37.58644917,1126010100,중랑구,면목동,1126057500,면목제3.8동,28,12,0,233,4,0,1,35,20,0,1
106000441,7437,새우개마을입구,127.0998046,37.61405532,1126010600,중랑구,신내동,1126068000,신내1동,12,13,0,20,0,2,0,10,2,0,4
106000442,7438,신내차량사업소입구,127.1018666,37.61267309,1126010500,중랑구,망우동,1126065500,망우본동,6,3,0,16,0,2,0,9,2,0,0
106000443,7439,용마산빌라,127.0842702,37.5713863,1126010100,중랑구,면목동,1126054000,면목4동,39,16,0,229,2,1,0,39,8,3,6
106000444,7985,북부운수차고지,127.0848348,37.57364331,1126010100,중랑구,면목동,1126054000,면목4동,47,13,0,239,3,1,0,37,9,3,5
106000450,7442,능말입구,127.1056676,37.61404661,1126010600,중랑구,신내동,1126068000,신내1동,6,4,0,18,0,2,0,10,1,0,1
106000451,7447,능말입구,127.1054127,37.61400719,1126010600,중랑구,신내동,1126068000,신내1동,6,4,0,19,0,2,0,11,1,0,1
106000452,7441,우림시장.망우사거리,127.0994136,37.59944994,1126010500,중랑구,망우동,1126065500,망우본동,67,20,1,412,1,0,1,74,59,0,3
106000454,7440,신내역1번출구,127.103338,37.612477,1126010500,중랑구,망우동,1126065500,망우본동,7,4,0,16,1,2,0,10,3,0,0
106000455,7449,신내데시앙아파트,127.1014463,37.61098392,1126010500,중랑구,망우동,1126065500,망우본동,24,8,0,61,1,2,1,19,5,0,0
106000456,7448,중랑경찰서후문,127.1048419,37.61968904,1126010600,중랑구,신내동,1126068000,신내1동,8,4,0,11,0,0,0,8,1,0,1
106000457,7456,새솔초등학교,127.1085201,37.61733929,1126010600,중랑구,신내동,1126068000,신내1동,10,9,0,9,1,0,0,8,2,0,1
106000458,7453,신내데시앙포레아파트220동앞,127.1127216,37.61580441,1126010600,중랑구,신내동,1126068000,신내1동,2,6,0,7,1,0,2,5,1,0,0
106000459,7452,신내데시앙포레아파트220동앞,127.1126668,37.61554495,1126010600,중랑구,신내동,1126068000,신내1동,2,6,0,7,1,0,2,5,1,0,0
106000460,7455,새솔초등학교입구,127.109803,37.6172677,1126010600,중랑구,신내동,1126068000,신내1동,10,9,0,6,1,0,0,4,2,0,1
106000461,7454,신내데시앙포레아파트정문앞,127.110883,37.61649908,1126010600,중랑구,신내동,1126068000,신내1동,9,8,0,10,1,0,1,5,2,0,0
106000462,7450,당너머,127.1076806,37.6132445,1126010600,중랑구,신내동,1126068000,신내1동,7,7,0,12,0,2,0,9,2,0,0
106000463,7451,당너머,127.1079642,37.61283071,1126010600,중랑구,신내동,1126065500,망우본동,7,8,0,12,1,2,0,9,2,0,0
106000464,7457,중랑경찰서정문.우디안101동앞,127.1054963,37.61782141,1126010600,중랑구,신내동,1126068000,신내1동,9,8,0,15,0,0,0,8,2,0,1
106000465,7460,신내우디안아파트107동앞,127.1053926,37.61540412,1126010600,중랑구,신내동,1126068000,신내1동,10,7,0,17,0,2,0,9,2,0,1
106000466,7459,신내우디안아파트107동앞,127.1054535,37.6156282,1126010600,중랑구,신내동,1126068000,신내1동,10,8,0,19,0,2,0,11,2,0,1
106000467,7550,중랑공영차고지.신내역,127.103628,37.613209,1126010600,중랑구,신내동,1126065500,망우본동,9,4,0,19,1,2,0,13,3,0,0
106000468,7461,신내10단지아파트,127.0950502,37.61029811,1126010600,중랑구,신내동,1126069000,신내2동,78,27,1,83,1,0,0,20,25,0,3
106000469,7462,중랑공영차고지삼거리,127.1048558,37.61285169,1126010500,중랑구,망우동,1126065500,망우본동,9,3,0,19,1,2,0,9,1,0,0
106000470,7554,사가정역,127.0870023,37.58073582,1126010100,중랑구,면목동,1126057000,면목7동,67,19,3,516,1,1,0,70,80,0,4
106000471,7464,우디안아파트114동앞,127.1070735,37.61932597,1126010600,중랑구,신내동,1126068000,신내1동,9,7,0,10,1,0,0,8,2,0,1
106000472,7463,우디안아파트114동앞,127.1075906,37.6188169,1126010600,중랑구,신내동,1126068000,신내1동,10,8,0,10,1,0,0,8,2,0,1
106000473,7467,브라운캐슬B동,127.0750884,37.61361867,1126010400,중랑구,묵동,1126063000,묵2동,55,16,1,335,0,2,3,58,41,2,2
106000474,7466,늘푸른근린공원,127.0798503,37.58289078,1126010100,중랑구,면목동,1126055000,면목5동,22,9,1,119,0,0,1,29,13,0,3
106000475,7465,늘푸른근린공원,127.0796406,37.58310843,1126010100,중랑구,면목동,1126055000,면목5동,27,9,1,120,0,0,1,29,13,0,3
106000476,7125,중랑역.동부시장1,127.0767666,37.59394994,1126010200,중랑구,상봉동,1126059000,상봉2동,27,16,0,427,2,2,1,59,39,1,3
106000477,7415,면목두산아파트2.3단지,127.0826783,37.57981406,1126010100,중랑구,면목동,1126057000,면목7동,41,17,2,258,0,0,0,39,48,0,4
106000480,7551,중랑공영차고지.종점,127.1044676,37.61338394,1126010600,중랑구,신내동,1126068000,신내1동,8,3,0,21,1,2,0,13,1,0,0
106000481,7446,신내SKV1센터,127.1134526,37.61454746,1126010600,중랑구,신내동,1126068000,신내1동,2,6,0,6,1,0,2,4,1,0,0
106000482,7443,망우리역사문화공원,127.115128,37.60145933,1126010500,중랑구,망우동,1126065500,망우본동,0,3,0,2,0,0,1,1,0,0,0
106000483,7444,망우리역사문화공원,127.1153104,37.60184609,1126010500,중랑구,망우동,1126065500,망우본동,0,2,0,2,0,0,2,1,0,0,0
106000484,7138,양원숲초등학교,127.1047154,37.6100539,1126010500,중랑구,망우동,1126065500,망우본동,10,4,0,26,4,3,1,14,2,0,0
106000485,7136,양원숲초등학교,127.1049085,37.60968844,1126010500,중랑구,망우동,1126065500,망우본동,9,4,0,28,5,3,1,14,4,0,0
106000486,7142,능산사거리,127.1020535,37.60849755,1126010600,중랑구,신내동,1126068000,신내1동,42,11,0,102,5,2,1,29,12,0,1
106900001,7530,수협,127.0794314,37.59938308,1126010300,중랑구,중화동,1126061000,중화2동,70,15,1,317,3,1,1,50,43,0,4
106900002,7527,공판장,127.0990423,37.58849032,1126010100,중랑구,면목동,1126057500,면목제3.8동,44,12,0,173,3,0,2,32,17,0,1
106900003,7525,면목지구대,127.0941044,37.58781584,1126010100,중랑구,면목동,1126056500,면목본동,39,14,0,303,2,0,1,43,27,0,3
106900004,7523,중화동종점,127.0826438,37.59993325,1126010300,중랑구,중화동,1126060000,중화1동,70,18,1,290,5,3,0,55,48,0,5
106900005,7522,영종슈퍼,127.0786769,37.58624122,1126010100,중랑구,면목동,1126055000,면목5동,64,20,0,202,2,0,0,40,17,0,3
106900006,7521,정신교회,127.0816027,37.59965553,1126010300,중랑구,중화동,1126060000,중화1동,73,18,1,287,3,3,0,54,39,0,5
106900007,7520,마을금고,127.0803975,37.59950498,1126010300,중랑구,중화동,1126060000,중화1동,73,16,1,299,3,1,0,52,42,0,4
106900008,7519,한신아파트후문,127.0765028,37.58735639,1126010100,중랑구,면목동,1126052000,면목2동,53,18,0,245,2,0,0,39,20,0,3
106900009,7517,한신아파트상가,127.0765526,37.58842145,1126010100,중랑구,면목동,1126052000,면목2동,61,20,0,314,2,0,0,43,19,0,4
106900010,7515,중랑초교정문.면목2동치안센터,127.076024,37.5896743,1126010100,중랑구,면목동,1126052000,면목2동,56,19,0,373,2,0,0,64,40,1,3
106900011,7514,이화교,127.0766282,37.6014259,1126010300,중랑구,중화동,1126061000,중화2동,61,8,1,338,1,1,0,60,39,0,4
106900012,7512,면목역,127.0869543,37.58831332,1126010100,중랑구,면목동,1126056500,면목본동,58,19,1,338,2,1,0,41,48,0,2
106900013,7510,서울동부새마을금고본점,127.0944316,37.58779305,1126010100,중랑구,면목동,1126057500,면목제3.8동,43,13,0,297,2,0,1,38,27,0,2
106900014,7508,태릉시장,127.0782426,37.59977225,1126010300,중랑구,중화동,1126061000,중화2동,68,16,1,328,1,1,0,49,39,0,4
106900015,7506,수협,127.0793874,37.59955342,1126010300,중랑구,중화동,1126061000,중화2동,70,16,1,318,3,1,0,49,42,0,4
106900016,7505,공판장,127.0991229,37.58862902,1126010100,중랑구,면목동,1126057500,면목제3.8동,44,14,0,173,3,0,2,32,15,0,1
106900017,7504,마을금고,127.0804464,37.59967885,1126010300,중랑구,중화동,1126060000,중화1동,74,17,1,297,3,1,0,52,42,0,4
106900018,7503,정신교회,127.0813967,37.59979444,1126010300,중랑구,중화동,1126060000,중화1동,74,18,1,287,3,3,0,52,39,0,4
106900019,7501,중화동종점,127.0825318,37.60006038,1126010300,중랑구,중화동,1126060000,중화1동,71,18,1,290,5,3,0,54,44,0,5
106900020,7524,지하철7호선면목역,127.0883234,37.588388,1126010100,중랑구,면목동,1126056500,면목본동,55,16,1,349,2,1,0,39,52,0,3
106900021,7500,진로아파트앞.종점,127.1015268,37.58772499,1126010100,중랑구,면목동,1126057500,면목제3.8동,29,8,0,83,0,0,2,16,9,0,0
106900022,7502,진주빌라.바다약국,127.1007366,37.58788065,1126010100,중랑구,면목동,1126057500,면목제3.8동,36,9,0,117,1,0,2,25,11,0,0
106900023,7529,진로아파트앞.종점,127.1014802,37.58762591,1126010100,중랑구,면목동,1126057500,면목제3.8동,29,8,0,85,0,0,2,17,9,0,0
106900024,7507,새마을금고,127.097398,37.58921977,1126010100,중랑구,면목동,1126057500,면목제3.8동,48,14,0,222,3,0,1,40,20,0,2
106900025,7526,새마을금고,127.0973219,37.58909458,1126010100,중랑구,면목동,1126057500,면목제3.8동,49,14,0,224,4,0,1,40,21,0,2
106900026,7528,진주빌라.바다약국,127.1006629,37.58777259,1126010100,중랑구,면목동,1126057500,면목제3.8동,34,10,0,119,1,0,2,26,11,0,0
106900027,7458,중랑경찰서정문.우디안101동앞,127.1052244,37.61782435,1126010600,중랑구,신내동,1126068000,신내1동,9,8,0,16,0,0,0,9,2,0,1
106900028,7511,서일대정문,127.0960227,37.58771034,1126010100,중랑구,면목동,1126057500,면목제3.8동,42,15,0,252,3,0,1,41,21,0,2
106900029,7509,서일대정문,127.0959677,37.58807166,1126010100,중랑구,면목동,1126057500,면목제3.8동,45,16,0,264,2,0,1,43,22,0,2
106900030,7518,IBK기업은행면목동지점,127.0850097,37.58765506,1126010100,중랑구,면목동,1126056500,면목본동,62,16,1,305,2,1,0,50,54,0,2
107000001,8001,월곡뉴타운,127.0282093,37.60690619,1129013400,성북구,길음동,1129068500,길음2동,94,18,3,213,3,1,0,53,32,0,5
107000002,8002,월곡뉴타운,127.0274048,37.60597826,1129013600,성북구,하월곡동,1129068500,길음2동,122,15,4,227,2,1,1,56,45,0,5
107000003,8003,길음뉴타운,127.0241682,37.60362623,1129013400,성북구,길음동,1129066000,길음1동,98,26,2,181,1,1,1,31,41,1,5
107000004,8004,길음뉴타운,127.0236855,37.60318209,1129013400,성북구,길음동,1129066000,길음1동,99,25,2,170,1,1,1,32,42,1,3
107000005,8005,미아리고개.미아리예술극장,127.0217091,37.5988113,1129010300,성북구,돈암동,1129058000,돈암1동,76,18,1,126,3,0,0,26,28,2,1
107000006,8006,미아리고개.미아리예술극장,127.0218209,37.597921,1129010300,성북구,돈암동,1129058000,돈암1동,54,15,1,100,7,0,0,29,15,2,1
107000007,8007,돈암사거리.성신여대입구,127.0181314,37.59374328,1129011600,성북구,동선동1가,1129057500,동선동,122,11,0,713,8,2,1,201,73,11,4
107000008,8008,돈암사거리.성신여대입구,127.0178391,37.5933063,1129011600,성북구,동선동1가,1129057500,동선동,125,9,0,762,6,2,1,211,75,11,5
107000009,8009,삼선교.한성대학교,127.0092322,37.58985251,1129010400,성북구,동소문동1가,1129055500,삼선동,120,9,1,367,3,1,0,109,53,28,3
107000010,8010,삼선교.한성대학교.조소앙활동터,127.0083738,37.58931282,1129010500,성북구,동소문동2가,1129055500,삼선동,95,8,1,329,4,1,1,100,47,26,2
107000011,8101,숭곡초교입구,127.03204,37.609848,1129013600,성북구,하월곡동,1129071500,월곡1동,85,10,2,636,3,1,1,90,88,2,2
107000012,8102,창문여고,127.03582,37.61185059,1129013600,성북구,하월곡동,1129071500,월곡1동,70,20,0,445,4,0,1,52,45,3,1
107000013,8103,동방고개,127.0381747,37.61357876,1129013800,성북구,장위동,1129076000,장위1동,45,22,0,168,4,0,0,26,22,2,3
107000014,8104,장위동그린빌아파트,127.0431131,37.61785258,1129013800,성북구,장위동,1129076000,장위1동,20,14,0,109,1,0,3,18,6,2,1
107000015,8105,북서울꿈의숲,127.0453451,37.62031711,1129013800,성북구,장위동,1129078000,장위3동,42,11,1,92,3,0,2,17,12,2,1
107000016,8106,장월초등학교,127.0487106,37.62346595,1129013800,성북구,장위동,1129078000,장위3동,34,20,1,71,3,0,1,16,17,0,2
107000017,8107,국민대앞,126.9940273,37.61067955,1129013300,성북구,정릉동,1129064000,정릉3동,1,1,0,17,1,0,0,5,0,4,0
107000018,8108,국민대앞,126.994306,37.61093007,1129013300,성북구,정릉동,1129064000,정릉3동,1,1,0,18,1,0,0,5,0,4,0
107000020,8110,국민대학교앞,126.9947704,37.61072194,1129013300,성북구,정릉동,1129064000,정릉3동,1,1,0,23,1,0,0,5,0,5,0
107000021,8111,청덕초등학교,126.999112,37.608787,1129013300,성북구,정릉동,1129064000,정릉3동,4,8,0,55,5,0,0,13,2,5,2
107000022,8112,청덕초교,127.00006,37.60863,1129013300,성북구,정릉동,1129064000,정릉3동,5,8,0,58,5,0,0,16,2,5,2
107000023,8113,북악중학교,127.002908,37.607386,1129013300,성북구,정릉동,1129064000,정릉3동,8,6,0,94,3,0,0,16,3,5,2
107000024,8114,고려대사범대학부속고등학교,127.002378,37.607888,1129013300,성북구,정릉동,1129064000,정릉3동,7,8,0,84,4,0,0,15,2,6,2
107000025,8115,봉국사,127.007624,37.605854,1129013300,성북구,정릉동,1129063000,정릉2동,26,8,0,176,1,0,0,35,29,3,3
107000026,8116,봉국사,127.007657,37.606138,1129013300,성북구,정릉동,1129063000,정릉2동,27,8,0,177,1,0,0,37,29,3,3
107000027,8117,정릉2동주민센터,127.011258,37.604593,1129013300,성북구,정릉동,1129063000,정릉2동,50,15,0,169,2,1,0,36,34,0,3
107000028,8118,정릉2동주민센터,127.0113351,37.60486355,1129013300,성북구,정릉동,1129063000,정릉2동,50,15,0,178,2,1,0,36,36,0,3
107000029,8119,숭덕초교,127.0146827,37.60335836,1129013300,성북구,정릉동,1129062000,정릉1동,68,24,1,174,1,1,0,40,30,1,5
107000030,8120,숭덕초교,127.0151143,37.60369802,1129013300,성북구,정릉동,1129062000,정릉1동,69,26,1,177,1,1,0,38,30,1,5
107000031,8121,정릉길음시장,127.019095,37.60218362,1129013300,성북구,정릉동,1129062000,정릉1동,118,30,4,193,1,1,0,41,43,1,3
107000032,8122,정릉길음시장.길음뉴타운9단지,127.0195764,37.60255749,1129013300,성북구,정릉동,1129066000,길음1동,117,31,4,194,1,1,1,42,49,1,3
107000033,8123,돈암동삼성아파트입구,127.0245753,37.60187443,1129010300,성북구,돈암동,1129058000,돈암1동,100,20,2,149,1,1,1,24,43,1,3
107000034,8124,길음역,127.0237044,37.60201338,1129010300,성북구,돈암동,1129066000,길음1동,103,20,2,169,1,1,1,34,43,1,3
107000035,8125,돈암1동주민센터,127.0265806,37.60379601,1129010300,성북구,돈암동,1129058000,돈암1동,117,15,3,190,1,1,1,41,41,1,6
107000036,8126,돈암1동주민센터,127.0266726,37.60456372,1129013600,성북구,하월곡동,1129068500,길음2동,128,16,3,235,1,1,1,51,45,1,4
107000037,8127,종암사거리,127.031172,37.603607,1129013500,성북구,종암동,1129070500,종암동,87,14,1,198,2,0,0,48,35,0,8
107000038,8128,KT월곡지사,127.0338761,37.60248306,1129013500,성북구,종암동,1129070500,종암동,106,24,2,288,0,0,0,66,49,2,7
107000039,8129,KT월곡지사,127.035189,37.60294674,1129013600,성북구,하월곡동,1129071500,월곡1동,111,28,4,338,0,0,0,74,54,1,7
107000040,8130,종암SK아파트,127.0374933,37.60203143,1129013500,성북구,종암동,1129070500,종암동,85,29,2,326,1,1,0,75,58,0,5
107000041,8131,성북구보건소,127.0392921,37.60255347,1129013600,성북구,하월곡동,1129072500,월곡2동,70,26,2,285,1,1,0,68,33,0,2
107000042,8132,월곡역,127.0415692,37.60161106,1129013600,성북구,하월곡동,1129072500,월곡2동,46,16,2,260,1,1,0,59,27,0,2
107000043,8133,월곡역,127.0422121,37.6029111,1129013600,성북구,하월곡동,1129072500,월곡2동,39,17,1,275,2,1,0,66,26,1,2
107000044,8134,동덕여대앞,127.0428339,37.60300278,1129013600,성북구,하월곡동,1129072500,월곡2동,37,12,1,258,1,1,0,58,25,1,2
107000045,8135,한국과학기술연구원입구,127.0474164,37.60550997,1129013600,성북구,하월곡동,1129072500,월곡2동,22,8,0,150,1,1,3,35,5,2,2
107000046,8136,상월곡역,127.046447,37.605489,1129013700,성북구,상월곡동,1129072500,월곡2동,24,10,0,168,2,1,2,45,11,3,2
107000047,8137,월곡중학교,127.049787,37.606895,1129013700,성북구,상월곡동,1129072500,월곡2동,29,13,0,105,2,1,2,27,6,2,2
107000048,8138,월곡중학교,127.0491494,37.60689212,1129013700,성북구,상월곡동,1129072500,월곡2동,30,12,0,117,2,1,2,25,6,2,2
107000049,8139,새석관시장,127.0532473,37.60863337,1129013900,성북구,석관동,1129081000,석관동,25,12,0,154,3,2,1,37,18,2,3
107000050,8140,새석관시장,127.0526018,37.60870001,1129013800,성북구,장위동,1129077000,장위2동,22,14,0,138,3,2,1,34,15,2,3
107000051,8141,돌곶이역,127.0583861,37.61131855,1129013900,성북구,석관동,1129081000,석관동,23,10,0,259,1,1,0,32,29,0,5
107000052,8142,돌곶이역,127.0562085,37.61058612,1129013800,성북구,장위동,1129077000,장위2동,29,10,0,237,2,1,0,35,30,0,3
107000053,8143,장위동동원베네스트.온누리병원,127.058969,37.612043,1129013800,성북구,장위동,1129077000,장위2동,25,8,0,276,1,1,0,31,29,0,5
107000054,8144,석관동주민센터,127.0620509,37.61339007,1129013900,성북구,석관동,1129081000,석관동,54,9,0,399,1,2,0,29,40,2,3
107000055,8145,석관동주민센터,127.0615798,37.61353359,1129013800,성북구,장위동,1129078000,장위3동,53,8,0,395,1,2,0,28,40,2,3
107000056,8146,석계역굴다리앞,127.0657966,37.61433148,1129013900,성북구,석관동,1129081000,석관동,55,21,1,344,1,2,0,31,39,2,2
107000057,8147,석계역,127.067255,37.61500287,1129013900,성북구,석관동,1129081000,석관동,53,22,1,302,0,2,0,30,37,2,0
107000058,8148,성가복지병원,127.0311379,37.60588272,1129013600,성북구,하월곡동,1129068500,길음2동,85,12,2,250,3,0,0,59,33,0,7
107000059,8149,성가복지병원,127.0315875,37.60574473,1129013600,성북구,하월곡동,1129071500,월곡1동,115,12,3,276,3,0,0,60,37,0,7
107000060,8150,종암사거리입구,127.0330444,37.60143263,1129013500,성북구,종암동,1129070500,종암동,102,25,2,250,1,0,0,58,44,2,8
107000061,8151,종암사거리입구,127.0337883,37.60104405,1129013500,성북구,종암동,1129070500,종암동,102,27,2,254,0,0,0,56,49,2,7
107000062,8152,종암동주민센터,127.0341075,37.59941526,1129013500,성북구,종암동,1129070500,종암동,96,24,1,223,1,0,0,50,41,2,6
107000063,8153,종암동주민센터,127.0349443,37.59818929,1129013500,성북구,종암동,1129070500,종암동,79,24,1,224,3,0,0,50,36,2,4
107000064,8154,숭례초교,127.0356812,37.59480527,1129013500,성북구,종암동,1129070500,종암동,36,12,0,157,4,1,1,35,14,1,2
107000065,8155,숭례초등학교,127.0361702,37.59439692,1129013500,성북구,종암동,1129070500,종암동,31,8,0,137,4,1,1,32,11,0,1
107000066,8156,고대앞,127.0348108,37.58856369,1129012500,성북구,안암동5가,1129060000,안암동,16,10,0,256,2,1,1,95,4,2,0
107000067,8157,우신향병원,127.0316105,37.58513594,1123010300,동대문구,제기동,1123054500,제기동,37,8,0,450,3,1,0,131,15,2,0
107000068,8158,안암오거리,127.0290052,37.58261176,1129012500,성북구,안암동5가,1129060000,안암동,33,12,0,322,2,1,0,98,14,4,0
107000069,8159,대광초교,127.0250277,37.57970665,1129012400,성북구,안암동4가,1129060000,안암동,39,6,1,302,3,2,0,78,17,4,4
107000070,8160,정릉북한산국립공원입구,126.9995129,37.61759463,1129013300,성북구,정릉동,1129065000,정릉4동,8,1,0,33,0,0,3,6,3,1,0
107000071,8161,정릉산장아파트,127.0028048,37.61688905,1129013300,성북구,정릉동,1129065000,정릉4동,22,5,0,47,1,0,4,10,5,0,0
107000072,8162,정릉대우아파트,127.00386,37.616708,1129013300,성북구,정릉동,1129065000,정릉4동,22,10,0,48,1,0,4,11,5,0,2
107000073,8163,정릉4동주민센터.경국사,127.0062481,37.61352336,1129013300,성북구,정릉동,1129065000,정릉4동,30,14,0,110,0,1,0,25,10,3,3
107000074,8164,정릉4동주민센터.경국사,127.006451,37.61351,1129013300,성북구,정릉동,1129065000,정릉4동,30,14,0,110,0,1,0,28,9,3,3
107000075,8165,성북청수도서관.정릉4동성당,127.0084194,37.61156967,1129013300,성북구,정릉동,1129065000,정릉4동,18,11,0,183,0,1,0,40,26,3,4
107000076,8166,성북청수도서관.정릉4동성당,127.0089018,37.61107675,1129013300,성북구,정릉동,1129065000,정릉4동,19,9,0,201,0,1,0,42,26,3,3
107000077,8167,정릉시장입구,127.0098213,37.60846533,1129013300,성북구,정릉동,1129065000,정릉4동,33,9,0,234,0,1,0,51,33,2,4
107000078,8168,정릉시장입구,127.0101519,37.60803278,1129013300,성북구,정릉동,1129065000,정릉4동,42,8,0,235,0,1,0,50,34,2,3
107000079,8169,정릉우체국앞,127.0114121,37.6051645,1129013300,성북구,정릉동,1129063000,정릉2동,51,17,0,190,2,1,0,34,35,0,3
107000080,8170,정릉우체국앞,127.0116579,37.60514015,1129013300,성북구,정릉동,1129063000,정릉2동,52,19,0,181,2,1,0,34,35,0,3
107000081,8171,미아초교,127.022039,37.61153187,1129013400,성북구,길음동,1129066000,길음1동,117,28,1,102,2,0,0,26,15,0,3
107000082,8172,미아초교,127.0224658,37.61088662,1129013400,성북구,길음동,1129068500,길음2동,116,31,1,102,2,0,0,30,18,0,3
107000083,8173,길음동동부아파트,127.023437,37.60743648,1129013400,성북구,길음동,1129066000,길음1동,158,32,3,216,2,1,1,57,43,1,4
107000084,8174,길음동동부아파트,127.0235409,37.6078101,1129013400,성북구,길음동,1129068500,길음2동,151,32,3,206,2,0,1,54,42,1,5
107000085,8175,삼선동주민센터,127.0143473,37.59061071,1129011400,성북구,삼선동4가,1129055500,삼선동,147,10,0,769,2,2,1,195,82,11,6
