NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동_x,academy_cnt,bank_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,RIDE_SUM_6_10,ALIGHT_SUM_6_10,tot_family,tot_ppltn,corp_cnt,employee_cnt,population_code_15to64,household_cnt_family,household_cnt_alone
113900250,남경장,126.9098198,37.54875837,1144012200,마포구,합정동,47,23,8,1,417,0,0,2,2,140,24,18,0,2,2027,45135,8280,16468,4235,13247,12718,4176,3699
113900206,합정동,126.9181202,37.54760741,1144012200,마포구,합정동,98,18,4,0,1158,1,0,3,3,405,35,43,0,1,266,5446,8280,16468,4235,13247,12718,4176,3699
113900207,마포새빛문화숲,126.9171164,37.54550986,1144012200,마포구,합정동,49,9,4,0,654,1,0,1,1,207,13,15,0,0,325,4013,8280,16468,4235,13247,12718,4176,3699
113900208,서일빌딩,126.9159632,37.5455541,1144012200,마포구,합정동,48,10,3,0,501,1,0,1,1,164,15,15,0,0,119,1377,8280,16468,4235,13247,12718,4176,3699
113900209,성우맨션,126.9142497,37.54563577,1144012200,마포구,합정동,43,10,2,0,379,1,0,2,1,134,13,11,0,0,63,1738,8280,16468,4235,13247,12718,4176,3699
113900015,다운교회,126.9127953,37.54573653,1144012200,마포구,합정동,32,10,2,0,313,1,0,2,1,112,15,11,0,0,87,1396,8280,16468,4235,13247,12718,4176,3699
113000484,양화대교북단(가상),126.9059337,37.54757215,1144012200,마포구,합정동,7,2,4,0,113,0,0,0,1,40,1,7,0,0,18,48,8280,16468,4235,13247,12718,4176,3699
113000423,서교동,126.9195816,37.55363674,1144012000,마포구,서교동,169,45,5,0,1340,0,0,0,6,535,70,60,0,3,90937,325726,4629,7899,4527,20547,6442,1700,2731
113000413,서교동,126.9202363,37.55424903,1144012000,마포구,서교동,199,48,3,0,1265,1,0,1,6,521,82,57,0,2,92091,174121,4629,7899,4527,20547,6442,1700,2731
113000509,합정역(가상),126.9161215,37.55146138,1144012000,마포구,서교동,124,36,8,1,1143,2,0,2,2,414,49,55,0,5,7763,41957,4629,7899,4527,20547,6442,1700,2731
113000090,서서울농협홍대역점,126.91986,37.556405,1144012000,마포구,서교동,154,43,3,0,993,1,0,1,3,439,85,37,0,3,13229,50816,4629,7899,4527,20547,6442,1700,2731
113000102,서울도시가스마포사옥,126.9182029,37.55787904,1144012000,마포구,서교동,131,35,4,0,509,2,0,0,0,269,59,21,0,2,73765,50528,4629,7899,4527,20547,6442,1700,2731
113000494,홍대입구,126.9203755,37.55459448,1144012000,마포구,서교동,199,48,3,0,1228,1,0,1,5,517,80,55,0,2,61645,59815,4629,7899,4527,20547,6442,1700,2731
113000128,합정역,126.9156095,37.55106044,1144012000,마포구,서교동,113,37,8,1,1052,2,0,2,0,381,48,49,0,5,203994,17871,4629,7899,4527,20547,6442,1700,2731
113000129,합정역,126.9153072,37.5502177,1144012000,마포구,서교동,107,34,9,1,1005,1,0,2,1,358,46,44,0,3,38209,165295,4629,7899,4527,20547,6442,1700,2731
113000141,홍익대학교,126.9238048,37.55219058,1144012000,마포구,서교동,181,39,2,0,1430,2,0,0,9,583,49,61,0,1,6675,12388,4629,7899,4527,20547,6442,1700,2731
113000142,홍익대학교,126.9246414,37.55307059,1144012000,마포구,서교동,198,40,5,0,1403,2,0,1,10,559,70,59,0,1,15679,43755,4629,7899,4527,20547,6442,1700,2731
113000143,산울림소극장,126.9298078,37.55437031,1144012000,마포구,서교동,186,27,8,2,715,2,0,2,7,346,42,31,0,3,31067,10353,4629,7899,4527,20547,6442,1700,2731
113000144,산울림소극장,126.9301572,37.55495817,1144012000,마포구,서교동,188,24,9,2,733,2,0,2,7,354,57,33,0,3,20192,25731,4629,7899,4527,20547,6442,1700,2731
113000153,메세나폴리스,126.912933,37.550946,1144012000,마포구,서교동,103,32,12,1,721,2,0,2,0,245,45,29,0,4,77424,18251,4629,7899,4527,20547,6442,1700,2731
113000156,성산초등학교입구,126.912262,37.553218,1144012000,마포구,서교동,93,37,14,1,590,1,0,2,0,263,79,26,0,4,19256,16693,4629,7899,4527,20547,6442,1700,2731
113000157,기업은행서교동지점(최규하대통령가옥),126.9114639,37.55479154,1144012000,마포구,서교동,88,24,14,1,540,1,0,1,0,240,66,12,0,3,28303,25387,4629,7899,4527,20547,6442,1700,2731
113000189,삼진제약,126.9270722,37.55340912,1144012000,마포구,서교동,181,30,6,0,1038,2,0,3,12,469,45,44,0,1,26198,51520,4629,7899,4527,20547,6442,1700,2731
113000211,서교동주민센터.마포신문사,126.9163533,37.55489152,1144012000,마포구,서교동,115,29,6,1,588,1,0,0,0,290,46,36,0,4,11095,41031,4629,7899,4527,20547,6442,1700,2731
113000212,동교로사거리,126.9198284,37.55564455,1144012000,마포구,서교동,165,48,4,0,1068,1,0,1,4,488,82,47,0,3,9281,4987,4629,7899,4527,20547,6442,1700,2731
113900246,경의선책거리.산울림소극장,126.9303701,37.55492495,1144012000,마포구,서교동,190,28,9,3,739,2,0,2,7,347,58,32,0,3,1372,2904,4629,7899,4527,20547,6442,1700,2731
113900084,성산초등학교,126.9123429,37.55422631,1144012000,마포구,서교동,86,30,13,1,514,1,0,1,0,251,68,14,0,3,12912,6785,4629,7899,4527,20547,6442,1700,2731
113900095,고니빌딩,126.9140403,37.55451411,1144012000,마포구,서교동,107,34,8,1,486,1,0,1,0,241,70,26,0,4,10219,13490,4629,7899,4527,20547,6442,1700,2731
113900104,서교동주민센터,126.9153507,37.55474033,1144012000,마포구,서교동,113,33,6,1,499,1,0,1,0,257,69,30,0,5,11805,21104,4629,7899,4527,20547,6442,1700,2731
113900238,우리은행서교동지점,126.9173478,37.55325944,1144012000,마포구,서교동,129,35,4,1,1070,0,0,1,3,428,47,59,0,5,8851,41405,4629,7899,4527,20547,6442,1700,2731
113900119,홍대입구역사거리,126.9209776,37.55452595,1144012000,마포구,서교동,207,49,4,0,1317,1,0,1,6,530,84,56,0,2,9616,22708,4629,7899,4527,20547,6442,1700,2731
113900122,합정역,126.9147926,37.54984878,1144012000,마포구,서교동,112,33,8,1,917,1,0,2,1,331,46,48,0,3,24827,274721,4629,7899,4527,20547,6442,1700,2731
113900123,희성교회,126.9140807,37.55680382,1144012000,마포구,서교동,88,22,7,0,420,4,0,1,0,210,50,13,0,2,37815,10655,4629,7899,4527,20547,6442,1700,2731
113900129,우리은행서교동지점,126.9175337,37.55194307,1144012000,마포구,서교동,138,36,5,1,1406,1,0,2,3,504,58,62,0,4,1174,11471,4629,7899,4527,20547,6442,1700,2731
113900239,서교동주민센터.마포신문사,126.9162481,37.55487253,1144012000,마포구,서교동,113,30,6,1,563,1,0,0,0,281,47,35,0,4,2308,10138,4629,7899,4527,20547,6442,1700,2731
113900240,동교로사거리,126.9198714,37.55565809,1144012000,마포구,서교동,167,48,4,0,1071,1,0,1,4,488,82,48,0,3,197,13317,4629,7899,4527,20547,6442,1700,2731
113900137,서교동주민센터,126.9150521,37.55559976,1144012000,마포구,서교동,113,30,4,0,461,2,0,1,0,233,57,23,0,3,18966,20036,4629,7899,4527,20547,6442,1700,2731
113900140,서교푸르지오아파트,126.9231792,37.55362727,1144012000,마포구,서교동,212,46,4,0,1450,2,0,1,9,596,78,65,0,2,2719,16294,4629,7899,4527,20547,6442,1700,2731
113900144,홍대정문,126.9238877,37.5529818,1144012000,마포구,서교동,197,41,4,0,1433,2,0,1,10,573,68,66,0,1,5160,26941,4629,7899,4527,20547,6442,1700,2731
113900241,동교로사거리,126.9197614,37.55586887,1144012000,마포구,서교동,163,44,4,0,1043,1,0,1,4,483,80,42,0,3,2029,3487,4629,7899,4527,20547,6442,1700,2731
113900148,서교동교회,126.9192023,37.55166218,1144012000,마포구,서교동,146,37,5,0,1650,0,0,1,5,605,44,69,0,2,3430,19578,4629,7899,4527,20547,6442,1700,2731
113900150,레드로드입구,126.9214305,37.55081936,1144012000,마포구,서교동,155,39,3,0,1622,1,0,1,6,595,34,67,0,1,16517,12682,4629,7899,4527,20547,6442,1700,2731
113900242,서교동주민센터.마포신문사,126.9161415,37.55506619,1144012000,마포구,서교동,105,31,6,1,544,1,0,0,0,281,49,33,0,3,3267,11799,4629,7899,4527,20547,6442,1700,2731
113900153,레드로드입구,126.9214466,37.55064276,1144012000,마포구,서교동,154,37,3,0,1606,1,0,1,6,586,28,67,0,1,4740,18075,4629,7899,4527,20547,6442,1700,2731
113900156,희성교회,126.9142956,37.55687155,1144012000,마포구,서교동,89,22,7,0,417,4,0,1,0,204,51,14,0,2,17711,15505,4629,7899,4527,20547,6442,1700,2731
113900158,홍대정문,126.923651,37.55200396,1144012000,마포구,서교동,177,40,2,0,1442,2,0,1,9,572,49,60,0,1,4520,22237,4629,7899,4527,20547,6442,1700,2731
113000468,합정역,126.9149514,37.55058599,1144012000,마포구,서교동,107,34,10,1,943,2,0,2,0,331,46,41,0,3,60746,5570,4629,7899,4527,20547,6442,1700,2731
113900162,홍대정문,126.9248315,37.55315091,1144012000,마포구,서교동,201,40,5,0,1382,2,0,2,10,555,72,55,0,1,7569,34613,4629,7899,4527,20547,6442,1700,2731
113900163,라사라패션직업전문학교,126.9295117,37.55412787,1144012000,마포구,서교동,182,27,8,2,709,1,0,2,7,342,31,34,0,3,13975,7741,4629,7899,4527,20547,6442,1700,2731
113900166,서교푸르지오아파트,126.9233852,37.5537422,1144012000,마포구,서교동,214,44,4,0,1440,2,0,1,9,586,78,64,0,2,2622,4175,4629,7899,4527,20547,6442,1700,2731
113900177,신한은행서교동금융센터점,126.918354,37.55738535,1144012000,마포구,서교동,141,37,3,0,592,0,0,1,0,302,71,23,0,2,16834,8796,4629,7899,4527,20547,6442,1700,2731
113900180,대우미래사랑아파트,126.9169681,37.556741,1144012000,마포구,서교동,113,30,3,0,465,2,0,0,0,246,29,19,0,2,9185,5602,4629,7899,4527,20547,6442,1700,2731
113900183,한국해양전략연구소,126.9157158,37.55615891,1144012000,마포구,서교동,106,29,3,0,427,2,0,1,0,239,51,18,0,2,4151,3855,4629,7899,4527,20547,6442,1700,2731
113900185,서교동주민센터,126.9146083,37.55564539,1144012000,마포구,서교동,116,31,7,1,472,3,0,1,0,226,58,20,0,3,7313,3914,4629,7899,4527,20547,6442,1700,2731
113900189,임오빌딩,126.9173994,37.55877057,1144012000,마포구,서교동,113,19,5,0,436,4,0,0,1,229,17,19,0,2,23571,13832,4629,7899,4527,20547,6442,1700,2731
113900187,새화빌딩,126.9134454,37.5551111,1144012000,마포구,서교동,107,26,9,1,510,2,0,1,0,239,63,17,0,3,1577,7048,4629,7899,4527,20547,6442,1700,2731
113900243,성산초등학교,126.9119273,37.55441974,1144012000,마포구,서교동,90,27,13,1,530,1,0,1,0,247,69,13,0,3,4552,13097,4629,7899,4527,20547,6442,1700,2731
113900190,우리은행서교동지점,126.9175609,37.55336318,1144012000,마포구,서교동,129,37,5,1,1106,0,0,1,3,436,44,60,0,5,9547,2752,4629,7899,4527,20547,6442,1700,2731
113900194,망원전철역,126.9102977,37.55609815,1144012000,마포구,서교동,94,21,16,0,570,2,0,1,1,243,69,7,0,2,76203,24314,4629,7899,4527,20547,6442,1700,2731
113900195,서교동주민센터,126.9152772,37.55565038,1144012000,마포구,서교동,106,32,4,0,469,2,0,1,0,241,55,23,0,3,15153,12978,4629,7899,4527,20547,6442,1700,2731
113900214,한국영화아카데미,126.9294391,37.55429814,1144012000,마포구,서교동,182,28,8,2,741,1,0,2,8,343,30,35,0,3,15767,25242,4629,7899,4527,20547,6442,1700,2731
113900244,서교동교회,126.9194138,37.55175064,1144012000,마포구,서교동,148,39,5,0,1682,0,0,1,5,618,42,70,0,2,10226,8259,4629,7899,4527,20547,6442,1700,2731
113000418,이대역,126.9445938,37.55661302,1144010800,마포구,대흥동,73,19,8,0,431,2,0,2,7,195,43,11,0,4,536634,310523,5739,12327,1873,8575,9304,3199,2377
113000083,대흥역,126.9409887,37.54810675,1144010800,마포구,대흥동,127,21,13,1,340,5,0,1,0,104,18,11,0,2,59531,77105,5739,12327,1873,8575,9304,3199,2377
113000084,대흥역,126.9429743,37.54753823,1144010800,마포구,대흥동,150,22,14,1,338,8,0,1,0,109,19,9,0,2,139468,72680,5739,12327,1873,8575,9304,3199,2377
113000085,용강초등학교,126.9435145,37.54697711,1144010800,마포구,대흥동,157,17,14,1,358,6,0,1,0,116,21,9,0,3,101554,64627,5739,12327,1873,8575,9304,3199,2377
113000116,이대역6번출구,126.9447875,37.55648966,1144010800,마포구,대흥동,73,19,8,0,424,2,0,2,6,191,44,11,0,4,40490,22775,5739,12327,1873,8575,9304,3199,2377
113000117,이화여대입구,126.9457319,37.5559161,1144010800,마포구,대흥동,75,18,9,1,403,3,0,1,6,184,47,10,0,2,63488,9708,5739,12327,1873,8575,9304,3199,2377
113000118,이대역5번출구,126.9460206,37.55579909,1144010800,마포구,대흥동,74,18,9,1,404,3,0,1,6,179,47,7,0,2,5910,79689,5739,12327,1873,8575,9304,3199,2377
113000119,대흥교회,126.9457581,37.55404995,1144010800,마포구,대흥동,71,20,11,1,246,4,0,1,4,115,45,11,0,1,54047,26377,5739,12327,1873,8575,9304,3199,2377
113000120,대흥교회,126.9460582,37.55378877,1144010800,마포구,대흥동,65,18,13,1,195,4,0,1,4,92,43,10,0,1,36349,39614,5739,12327,1873,8575,9304,3199,2377
113000121,서강대학교후문,126.9439465,37.55049519,1144010800,마포구,대흥동,102,16,10,1,219,6,0,1,1,78,24,10,0,2,32152,77115,5739,12327,1873,8575,9304,3199,2377
113000472,마포자이2차아파트.대흥역,126.942535,37.548758,1144010800,마포구,대흥동,125,19,13,1,314,6,0,1,1,102,17,11,0,2,6209,27137,5739,12327,1873,8575,9304,3199,2377
113000199,마포아트센터,126.9439378,37.54992028,1144010800,마포구,대흥동,119,18,11,1,259,8,0,1,1,91,24,11,0,2,155159,33389,5739,12327,1873,8575,9304,3199,2377
113900225,대흥역,126.9410725,37.54807164,1144010800,마포구,대흥동,128,21,13,1,335,4,0,1,0,103,18,11,0,2,56558,7132,5739,12327,1873,8575,9304,3199,2377
113900052,용강초등학교,126.9432068,37.5471444,1144010800,마포구,대흥동,153,20,14,1,351,6,0,1,0,107,19,8,0,2,8566,7112,5739,12327,1873,8575,9304,3199,2377
113900072,굴다리시장,126.9414168,37.54627864,1144010800,마포구,대흥동,163,20,15,1,362,4,0,1,0,111,23,4,0,4,3735,3373,5739,12327,1873,8575,9304,3199,2377
113900081,대흥태영아파트,126.9430639,37.5457514,1144010800,마포구,대흥동,167,20,14,1,413,5,0,1,1,115,26,3,0,5,6436,4437,5739,12327,1873,8575,9304,3199,2377
113900092,대흥세양아파트,126.944727,37.54484569,1144010800,마포구,대흥동,160,30,17,1,503,5,0,1,1,145,52,3,0,7,1461,5498,5739,12327,1873,8575,9304,3199,2377
113900131,대흥태영아파트,126.9430909,37.54595146,1144010800,마포구,대흥동,168,20,14,1,401,5,0,1,0,118,26,7,0,4,17861,2292,5739,12327,1873,8575,9304,3199,2377
113900136,굴다리시장,126.9417133,37.54638962,1144010800,마포구,대흥동,161,20,14,1,363,4,0,1,0,113,22,4,0,4,5021,2034,5739,12327,1873,8575,9304,3199,2377
113900226,대흥역사거리,126.9423208,37.5481047,1144010800,마포구,대흥동,135,22,16,1,330,7,0,1,0,105,19,9,0,2,24407,7198,5739,12327,1873,8575,9304,3199,2377
113900228,이대전철역,126.9447218,37.55649234,1144010800,마포구,대흥동,72,19,8,0,424,2,0,2,6,191,43,11,0,4,14966,22206,5739,12327,1873,8575,9304,3199,2377
113900147,서강대학교후문,126.9437863,37.54974991,1144010800,마포구,대흥동,119,17,12,1,273,8,0,1,1,98,23,11,0,2,61645,59815,5739,12327,1873,8575,9304,3199,2377
113900152,숭문중고등학교후문,126.9453442,37.55209168,1144010800,마포구,대흥동,55,13,11,1,125,6,0,0,2,57,27,7,0,1,3936,3998,5739,12327,1873,8575,9304,3199,2377
113900229,이대전철역,126.9460216,37.55591353,1144010800,마포구,대흥동,74,18,10,1,406,3,0,1,6,179,47,7,0,2,2228,88304,5739,12327,1873,8575,9304,3199,2377
113000011,마포구청.성산자동차검사소,126.9024231,37.56495385,1144012500,마포구,성산동,20,16,13,0,149,2,0,1,1,47,9,1,0,2,153542,84002,17334,37653,4212,18881,28264,9950,6853
113000012,마포구청,126.9018904,37.5649024,1144012500,마포구,성산동,18,16,11,1,146,2,0,1,1,47,7,1,0,2,141841,72250,17334,37653,4212,18881,28264,9950,6853
113000013,마포농수산물시장.월드컵공원,126.8967728,37.5661424,1144012500,마포구,성산동,0,14,4,1,60,0,0,1,5,15,3,4,0,1,57209,47466,17334,37653,4212,18881,28264,9950,6853
113000014,월드컵경기장남측.월드컵공원,126.8961845,37.56672128,1144012500,마포구,성산동,0,14,3,1,47,0,0,1,5,13,1,4,0,0,69128,107454,17334,37653,4212,18881,28264,9950,6853
113000015,월드컵경기장서측.문화비축기지,126.8954678,37.5692365,1144012500,마포구,성산동,0,8,0,1,25,0,0,1,4,10,1,4,0,0,16947,19787,17334,37653,4212,18881,28264,9950,6853
113000016,월드컵경기장서측.문화비축기지,126.8949636,37.56949827,1144012500,마포구,성산동,0,4,0,1,25,0,0,1,4,10,1,4,0,0,21119,42536,17334,37653,4212,18881,28264,9950,6853
113000025,월드컵공원입구.문화비축기지입구,126.892748,37.568523,1144012500,마포구,성산동,0,3,0,0,21,0,0,0,3,7,1,4,0,0,11457,27209,17334,37653,4212,18881,28264,9950,6853
113000491,월드컵경기장역,126.9001971,37.56952624,1144012500,마포구,성산동,48,17,16,2,80,2,0,1,0,26,20,3,0,2,0,0,17334,37653,4212,18881,28264,9950,6853
113000492,마포구청.농수산물시장,126.8995834,37.56629891,1144012500,마포구,성산동,5,17,9,1,110,0,0,2,1,30,6,4,0,1,0,0,17334,37653,4212,18881,28264,9950,6853
113000065,중동초등학교,126.9104195,37.56687261,1144012500,마포구,성산동,73,17,15,0,145,4,0,1,1,39,35,0,0,4,24807,30860,17334,37653,4212,18881,28264,9950,6853
113000066,중동초등학교,126.9103077,37.56662202,1144012500,마포구,성산동,71,13,15,0,134,4,0,1,1,42,24,0,0,4,115711,12536,17334,37653,4212,18881,28264,9950,6853
113000067,성산2동주민센터,126.9083263,37.56779282,1144012500,마포구,성산동,95,15,20,0,145,4,0,0,1,38,27,0,0,4,312122,48232,17334,37653,4212,18881,28264,9950,6853
113000068,성산2동주민센터,126.908437,37.56800376,1144012500,마포구,성산동,100,14,20,0,140,4,0,0,1,39,33,0,0,3,55007,33130,17334,37653,4212,18881,28264,9950,6853
113000070,성산119안전센터,126.9035602,37.56973809,1144012500,마포구,성산동,74,15,21,2,103,3,0,1,1,32,22,2,0,3,272729,62954,17334,37653,4212,18881,28264,9950,6853
113000071,성산아파트,126.9014985,37.57159714,1144012500,마포구,성산동,52,7,14,2,54,2,0,2,0,24,20,1,0,1,50894,24152,17334,37653,4212,18881,28264,9950,6853
113000072,성산아파트,126.901525,37.57125745,1144012500,마포구,성산동,62,7,15,2,66,2,0,1,0,24,21,1,0,1,117540,25661,17334,37653,4212,18881,28264,9950,6853
113000479,성산동,126.9067023,37.56476027,1144012500,마포구,성산동,54,17,17,0,189,3,0,1,1,61,20,1,0,6,18327,11092,17334,37653,4212,18881,28264,9950,6853
113000094,성산2교,126.9124764,37.56425386,1144012500,마포구,성산동,30,13,11,0,111,6,0,0,1,54,10,4,0,2,152211,30494,17334,37653,4212,18881,28264,9950,6853
113000095,성산2교,126.9132055,37.56386324,1144012500,마포구,성산동,30,8,12,0,102,7,0,0,1,61,11,5,0,2,29430,58559,17334,37653,4212,18881,28264,9950,6853
113000096,성미약수터,126.915105,37.56179661,1144012500,마포구,성산동,45,12,12,0,178,7,0,0,1,106,8,6,0,0,13445,66529,17334,37653,4212,18881,28264,9950,6853
113000097,성미약수터,126.9140662,37.56246357,1144012500,마포구,성산동,40,11,10,0,130,7,0,0,1,78,8,7,0,1,114599,38449,17334,37653,4212,18881,28264,9950,6853
113000098,경성중고.홍대부속여중고입구,126.9158071,37.56055181,1144012500,마포구,성산동,55,13,11,0,253,7,0,0,1,133,6,10,0,0,8268,7450,17334,37653,4212,18881,28264,9950,6853
113000099,경성중고.홍대부속여중고입구,126.916614,37.55965129,1144012500,마포구,성산동,77,18,7,0,313,6,0,0,1,188,10,15,0,1,101846,47484,17334,37653,4212,18881,28264,9950,6853
113000100,경성중고.홍대부속여중고입구,126.917281,37.55940936,1144012500,마포구,성산동,92,18,5,0,371,5,0,0,1,213,13,17,0,1,17944,37583,17334,37653,4212,18881,28264,9950,6853
113000103,마포구청역,126.9026626,37.56272775,1144012500,마포구,성산동,32,18,13,0,253,1,0,1,1,82,12,1,0,4,318314,28522,17334,37653,4212,18881,28264,9950,6853
113000105,마포중앙도서관,126.9067285,37.56367628,1144012500,마포구,성산동,44,12,12,0,218,2,0,1,1,67,23,0,0,3,110567,43744,17334,37653,4212,18881,28264,9950,6853
113000106,마포중앙도서관,126.907457,37.564253,1144012500,마포구,성산동,46,13,13,0,206,3,0,1,1,62,18,0,0,3,58789,22100,17334,37653,4212,18881,28264,9950,6853
113000107,성산2교,126.913555,37.56567,1144012500,마포구,성산동,39,15,11,0,149,3,0,1,1,56,28,4,0,1,130025,91458,17334,37653,4212,18881,28264,9950,6853
113000108,성산2교,126.9126441,37.56569295,1144012500,마포구,성산동,43,15,11,0,142,3,0,1,1,52,24,3,0,4,102769,71226,17334,37653,4212,18881,28264,9950,6853
113000160,망원시장.망원동월드컵시장입구,126.9089433,37.55759113,1144012500,마포구,성산동,90,21,17,0,552,4,0,1,1,236,69,4,0,1,54019,24973,17334,37653,4212,18881,28264,9950,6853
113000161,마포구청역입구,126.9063647,37.56042755,1144012500,마포구,성산동,85,16,18,0,449,4,0,1,1,152,30,3,0,4,48336,14918,17334,37653,4212,18881,28264,9950,6853
113000163,성서초등학교,126.9114976,37.55880324,1144012500,마포구,성산동,65,21,13,0,386,5,0,1,1,157,53,8,0,1,13235,3293,17334,37653,4212,18881,28264,9950,6853
113000164,성서초등학교,126.9111731,37.55851374,1144012500,마포구,성산동,63,18,13,0,403,5,0,1,1,157,55,7,0,1,4582,8135,17334,37653,4212,18881,28264,9950,6853
113000182,월드컵경기장북측,126.8993188,37.57280186,1144012500,마포구,성산동,27,10,10,1,97,1,0,2,1,41,19,3,0,1,11852,41447,17334,37653,4212,18881,28264,9950,6853
113000184,경성중고.홍대부속여중고입구,126.9156529,37.5597317,1144012500,마포구,성산동,65,14,9,0,254,6,0,0,1,147,9,10,0,1,4243,8736,17334,37653,4212,18881,28264,9950,6853
113000410,월드컵공원입구.문화비축기지입구,126.892749,37.568177,1144012500,마포구,성산동,0,3,0,0,22,0,0,0,2,7,1,4,0,0,1944,16999,17334,37653,4212,18881,28264,9950,6853
113000495,가좌역1번출구,126.9152645,37.5682205,1144012500,마포구,성산동,44,19,8,1,178,2,0,1,0,61,40,2,0,0,37225,9998,17334,37653,4212,18881,28264,9950,6853
113000496,가좌역,126.9153689,37.5678974,1144012500,마포구,성산동,44,18,7,1,182,2,0,1,0,61,39,2,0,0,21760,18490,17334,37653,4212,18881,28264,9950,6853
113000440,월드컵아이파크,126.9134887,37.5666307,1144012500,마포구,성산동,49,22,12,0,178,2,0,1,0,53,41,2,0,3,20864,6175,17334,37653,4212,18881,28264,9950,6853
113000439,월드컵아이파크,126.9136847,37.56647135,1144012500,마포구,성산동,48,22,12,0,173,2,0,1,0,56,41,2,0,3,5666,4270,17334,37653,4212,18881,28264,9950,6853
113900044,마포농수산물시장.월드컵경기장,126.8972676,37.56606894,1144012500,마포구,성산동,0,14,4,1,60,0,0,1,5,16,3,4,0,1,6015,16984,17334,37653,4212,18881,28264,9950,6853
113900046,경성고교입구,126.9166359,37.56011118,1144012500,마포구,성산동,66,17,8,0,290,7,0,0,1,171,9,13,0,1,12691,72971,17334,37653,4212,18881,28264,9950,6853
113900053,마포구청.마포구청역,126.9009459,37.56575039,1144012500,마포구,성산동,11,16,12,1,124,1,0,2,1,33,6,2,0,1,34651,69399,17334,37653,4212,18881,28264,9950,6853
113900055,마포FM,126.9177139,37.56099649,1144012500,마포구,성산동,62,17,8,1,307,6,0,0,1,187,11,11,0,1,8032,31293,17334,37653,4212,18881,28264,9950,6853
113900061,월드컵경기장역,126.9002903,37.56927041,1144012500,마포구,성산동,49,18,16,2,106,3,0,1,0,29,22,3,0,2,28634,8151,17334,37653,4212,18881,28264,9950,6853
113900080,중동초등학교,126.9101093,37.56682282,1144012500,마포구,성산동,72,14,16,0,135,4,0,1,1,39,24,0,0,4,34731,12789,17334,37653,4212,18881,28264,9950,6853
113900090,성모병원사거리,126.9121224,37.56461395,1144012500,마포구,성산동,39,12,12,0,113,5,0,0,1,50,10,4,0,2,33393,17385,17334,37653,4212,18881,28264,9950,6853
113900113,성서초등학교,126.9126082,37.55866259,1144012500,마포구,성산동,71,20,9,0,410,4,0,1,1,157,50,9,0,1,94964,26872,17334,37653,4212,18881,28264,9950,6853
113000396,월드컵경기장입구,126.9029579,37.56282351,1144012500,마포구,성산동,32,16,12,0,253,1,0,1,1,82,11,1,0,4,61645,59815,17334,37653,4212,18881,28264,9950,6853
113000406,상암동입구,126.8994147,37.57378466,1144012500,마포구,성산동,13,8,9,0,122,1,0,4,1,47,7,2,0,1,61645,59815,17334,37653,4212,18881,28264,9950,6853
113900160,성서초등학교,126.9128379,37.55868529,1144012500,마포구,성산동,73,20,9,0,407,4,0,1,1,157,48,9,0,1,27898,27723,17334,37653,4212,18881,28264,9950,6853
113900165,경성중고사거리,126.9161669,37.56064397,1144012500,마포구,성산동,56,16,11,0,257,7,0,0,1,147,7,10,0,0,30842,19698,17334,37653,4212,18881,28264,9950,6853
113900169,성미약수터,126.9146652,37.5622973,1144012500,마포구,성산동,39,11,10,0,151,8,0,0,1,92,7,6,0,0,14571,13542,17334,37653,4212,18881,28264,9950,6853
113900174,성모병원사거리,126.9125265,37.56464399,1144012500,마포구,성산동,38,12,11,0,118,5,0,1,1,52,10,4,0,2,27438,22635,17334,37653,4212,18881,28264,9950,6853
113900176,중동초등학교,126.9107017,37.56657456,1144012500,마포구,성산동,60,16,15,0,133,4,0,1,1,39,34,0,0,4,17966,12379,17334,37653,4212,18881,28264,9950,6853
113900181,효성약국,126.9177091,37.56120824,1144012500,마포구,성산동,61,18,8,1,289,6,0,0,1,180,10,12,0,0,90075,9653,17334,37653,4212,18881,28264,9950,6853
113900210,월드컵경기장역,126.9001462,37.56951561,1144012500,마포구,성산동,43,17,16,2,79,2,0,1,0,25,20,3,0,2,36994,34969,17334,37653,4212,18881,28264,9950,6853
113900270,마포구청.마포구청역,126.8995753,37.5663308,1144012500,마포구,성산동,5,17,9,1,111,0,0,2,1,30,6,4,0,1,13461,27066,17334,37653,4212,18881,28264,9950,6853
113900213,성산2동주민센터,126.9080806,37.56788815,1144012500,마포구,성산동,96,14,20,1,153,4,0,0,1,41,31,0,0,4,61645,59815,17334,37653,4212,18881,28264,9950,6853
113900268,경성중고사거리,126.9157402,37.56062024,1144012500,마포구,성산동,54,12,11,0,245,7,0,0,1,126,6,10,0,0,12908,49773,17334,37653,4212,18881,28264,9950,6853
113900271,성산2동주민센터,126.9083872,37.56802445,1144012500,마포구,성산동,102,14,20,0,140,4,0,0,1,42,38,0,0,3,33486,19363,17334,37653,4212,18881,28264,9950,6853
113000017,월드컵파크3단지.난지천공원,126.8880931,37.5733297,1144012700,마포구,상암동,7,7,8,0,17,0,0,0,2,17,1,4,0,0,3637,41068,12053,29828,4012,49456,21507,8093,3741
