,NODE_ID,정류소명,X좌표,Y좌표,법정동코드,법정동_구,법정동,academy_cnt,kindergarten_cnt,mart_cnt,restaurant_cnt,school_cnt,university_cnt,subway_cnt,tour_cnt,cafe_cnt,hospital_cnt,culture_cnt,univ_hospital_cnt,public_office_cnt,employee_cnt,alone_ratio,emp_corp_ratio,population_15to64,RIDE_SUM_6_10,ALIGHT_SUM_6_10
5693,112900022,홍은2동주민센터,126.9347152,37.58090862,1141011800,서대문구,홍은동,13,8,0,75,3,1,0,1,30,9,6,0,4,9633,0.13357194290313015,3.1337020169160703,33874,2467,1906
5694,112900023,동원빌라,126.9333034,37.58715869,1141011800,서대문구,홍은동,5,2,0,37,1,1,0,1,13,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,2713,3764
5695,112900024,동성교회,126.9494683,37.59414025,1141011100,서대문구,홍제동,77,16,0,168,3,1,0,0,34,7,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,983,2996
5696,112900025,동신병원사거리,126.9356034,37.58156691,1141011800,서대문구,홍은동,14,6,0,68,3,1,0,1,29,8,5,0,4,9633,0.13357194290313015,3.1337020169160703,33874,12111,7334
5697,112900026,싸이버아파트,126.9340393,37.58721948,1141011800,서대문구,홍은동,5,3,0,33,1,1,0,2,11,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,344,2913
5698,112900027,미성아파트,126.9346803,37.59365451,1141011800,서대문구,홍은동,5,3,0,7,1,1,0,1,1,0,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,803,20985
5699,112900028,문화공원입구,126.9484966,37.59429121,1141011100,서대문구,홍제동,80,17,0,205,3,1,0,0,39,8,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,7938,4651
5700,112900029,명진아트빌라,126.9435462,37.5829136,1141011100,서대문구,홍제동,29,8,1,67,2,1,0,1,15,18,0,0,1,11002,0.12026665633114995,3.1578645235361655,36907,1355,6790
5701,112900030,정원여중입구,126.9346366,37.58656022,1141011800,서대문구,홍은동,8,3,0,41,1,1,0,2,15,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,11620,2926
5702,112900031,홍은중학교,126.9347015,37.59267144,1141011800,서대문구,홍은동,6,3,0,16,1,1,0,0,3,0,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,238,47084
5703,112900032,영천시장입구,126.9618816,37.56845302,1141010600,서대문구,천연동,85,13,2,336,7,0,0,1,57,43,6,0,5,652,0.13884528170242455,2.966333030027297,2457,13098,12739
5704,112900033,경찰청,126.9683738,37.56335926,1141010400,서대문구,미근동,27,7,1,557,6,0,1,3,173,42,26,0,15,5111,0.2000206206825446,8.478765759787658,2920,61644,59814
5705,112900034,고은초교삼거리,126.9436845,37.58426169,1141011100,서대문구,홍제동,49,10,1,167,2,1,0,1,31,43,2,0,3,11002,0.12026665633114995,3.1578645235361655,36907,34,1153
5706,112900035,차고앞,126.9351294,37.59157054,1141011800,서대문구,홍은동,8,3,0,35,1,1,0,0,9,5,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,214,10589
5707,112900036,동명여중,126.9629449,37.56794605,1141010500,서대문구,냉천동,79,11,3,371,7,1,1,1,72,55,9,0,6,652,0.13884528170242455,2.966333030027297,2457,1110,7882
5708,112900037,서대문역7번출구,126.9669875,37.56523946,1141010400,서대문구,미근동,47,7,1,506,10,0,1,1,143,47,31,0,11,5111,0.2000206206825446,8.478765759787658,2920,23572,27166
5709,112900038,벽산아파트정문,126.9460106,37.59464513,1141011800,서대문구,홍은동,80,19,1,264,3,1,0,0,43,13,0,0,6,9633,0.13357194290313015,3.1337020169160703,33874,64262,5224
5710,112900039,삼거리,126.9354331,37.59000462,1141011800,서대문구,홍은동,9,4,0,36,1,1,0,1,9,5,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,614,8609
5711,112900040,경기대후문,126.9616722,37.56400606,1141010200,서대문구,충정로3가,44,11,0,378,6,0,2,1,78,18,6,0,3,5111,0.2000206206825446,8.478765759787658,2920,533,51009
5712,112900041,CGV신촌아트레온,126.9385549,37.55579274,1141011600,서대문구,창천동,115,3,3,920,3,0,2,4,252,95,20,0,6,7044,0.4199869366427172,6.551339285714286,3682,41279,72611
5713,112900042,간호대입구올해피장애인복지센터,126.9491285,37.59593146,1141011100,서대문구,홍제동,67,15,1,181,2,1,0,0,39,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,13903,11896
5714,112900043,홍은성당,126.9464083,37.59602127,1141011800,서대문구,홍은동,76,18,1,208,2,1,0,0,42,12,0,0,6,9633,0.13357194290313015,3.1337020169160703,33874,4103,3463
5715,112900044,모래내시장,126.9156152,37.5690929,1141012000,서대문구,남가좌동,40,11,1,175,2,1,1,0,45,35,1,0,0,9567,0.12188750294186868,3.523756906077348,29982,14006,14418
5716,112900045,스위스그랜드호텔.현대아파트,126.9363779,37.58933243,1141011800,서대문구,홍은동,11,5,0,53,1,1,0,2,12,7,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,36807,8210
5717,112900046,광산사우나,126.9645784,37.56560911,1141010100,서대문구,충정로2가,51,10,1,455,10,1,1,0,124,52,15,0,6,5111,0.2000206206825446,8.478765759787658,2920,6652,2868
5718,112900047,인창중고,126.9637628,37.56451764,1141010100,서대문구,충정로2가,47,10,1,491,9,1,2,1,118,34,10,0,6,5111,0.2000206206825446,8.478765759787658,2920,690,2631
5719,112900048,문화촌현대아파트입구,126.9481888,37.59402615,1141011100,서대문구,홍제동,81,17,0,208,3,1,0,0,38,8,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,61644,59814
5720,112900049,벽산아파트후문,126.9459766,37.5962887,1141011800,서대문구,홍은동,74,16,1,199,2,1,0,0,40,12,0,0,6,9633,0.13357194290313015,3.1337020169160703,33874,43944,2218
5721,112900050,사천교,126.9180639,37.5680631,1141011700,서대문구,연희동,19,7,1,146,2,0,1,0,74,22,3,0,0,12698,0.2485577851997019,3.6259280411193604,27493,1037,23838
5722,112900051,문화촌현대아파트입구,126.9471389,37.59260484,1141011100,서대문구,홍제동,84,17,1,298,3,1,1,0,44,38,1,0,3,11002,0.12026665633114995,3.1578645235361655,36907,13015,14282
5723,112900052,홍은유원아파트,126.9450464,37.59696498,1141011800,서대문구,홍은동,69,12,1,167,2,1,0,0,37,10,0,0,4,9633,0.13357194290313015,3.1337020169160703,33874,14014,22849
5724,112900053,인창중고,126.9636418,37.56421304,1141010100,서대문구,충정로2가,43,8,1,501,7,1,3,1,121,35,11,0,6,5111,0.2000206206825446,8.478765759787658,2920,8446,23009
5725,112900054,서대문전철역,126.9659992,37.56527973,1141010100,서대문구,충정로2가,46,9,1,491,11,1,1,0,138,49,27,0,7,5111,0.2000206206825446,8.478765759787658,2920,14822,4540
5726,112900055,이대전철역,126.9465008,37.55695722,1141011200,서대문구,대현동,77,12,0,413,2,1,2,5,183,45,7,0,2,7044,0.4199869366427172,6.551339285714286,3682,1433,830
5727,112900056,웨딩타운,126.9515261,37.55727207,1141011000,서대문구,북아현동,62,22,0,231,7,1,2,2,65,54,3,0,0,7733,0.1545657196950419,4.52275119897064,14687,23503,16608
5728,112900057,팔각정,126.9432425,37.59527549,1141011800,서대문구,홍은동,56,13,1,224,1,1,0,1,35,19,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,5732,14308
5729,112900058,문화촌현대아파트,126.9468082,37.59261804,1141011100,서대문구,홍제동,88,19,1,320,3,1,1,0,45,46,1,0,3,11002,0.12026665633114995,3.1578645235361655,36907,11423,20531
5730,112900059,경기대사회교육원,126.9622217,37.56307181,1141010200,서대문구,충정로3가,33,5,0,418,6,0,3,1,87,28,5,0,6,5111,0.2000206206825446,8.478765759787658,2920,10537,43334
5731,112900060,풍림1차아파트,126.9420858,37.59435402,1141011800,서대문구,홍은동,47,11,1,223,1,1,0,1,28,27,1,0,1,9633,0.13357194290313015,3.1337020169160703,33874,2368,3380
5732,112900061,광염교회,126.961869,37.56214807,1141010200,서대문구,충정로3가,21,8,0,323,5,0,2,1,73,16,5,0,2,5111,0.2000206206825446,8.478765759787658,2920,6311,8549
5733,112900062,한우리독서운동본부,126.9619046,37.56123978,1141010200,서대문구,충정로3가,25,7,0,317,5,0,2,1,71,14,5,0,4,5111,0.2000206206825446,8.478765759787658,2920,7678,4827
5734,112900063,영천시장입구,126.9630257,37.5692775,1141010500,서대문구,냉천동,76,13,2,308,8,1,0,1,53,52,8,0,5,652,0.13884528170242455,2.966333030027297,2457,3047,1580
5735,112900064,사러가쇼핑,126.9304793,37.56728726,1141011700,서대문구,연희동,37,4,0,253,2,0,0,0,133,26,13,0,3,12698,0.2485577851997019,3.6259280411193604,27493,3197,5996
5736,112900065,사러가쇼핑,126.9303184,37.56707466,1141011700,서대문구,연희동,36,4,0,268,2,0,0,0,138,26,13,0,3,12698,0.2485577851997019,3.6259280411193604,27493,1268,1197
5737,112900066,홍은초등학교.간호대입구,126.9489116,37.59640449,1141011100,서대문구,홍제동,67,16,1,170,2,1,0,0,39,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,17299,26461
5738,112900067,산골고개,126.9404806,37.59511344,1141011800,서대문구,홍은동,35,8,1,77,1,1,0,1,16,14,0,0,0,9633,0.13357194290313015,3.1337020169160703,33874,25961,4225
5739,112900068,간호대입구,126.9488711,37.59642515,1141011100,서대문구,홍제동,68,16,1,170,2,1,0,0,39,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,4183,8502
5740,112900069,충정로역7번출구,126.9623275,37.55983511,1141010200,서대문구,충정로3가,24,9,0,298,1,0,2,1,71,17,5,0,5,5111,0.2000206206825446,8.478765759787658,2920,122315,124208
5741,112900070,연희동자치회관,126.9312078,37.56951954,1141011700,서대문구,연희동,49,5,0,243,2,0,0,0,119,24,13,0,4,12698,0.2485577851997019,3.6259280411193604,27493,61644,59814
5742,112900071,문화공원입구,126.9485512,37.5944817,1141011100,서대문구,홍제동,80,17,0,211,3,1,0,0,38,8,0,0,5,11002,0.12026665633114995,3.1578645235361655,36907,4528,1152
5743,112900072,인왕초등학교,126.945505,37.58925008,1141011100,서대문구,홍제동,89,14,2,399,2,1,1,0,58,85,3,0,3,11002,0.12026665633114995,3.1578645235361655,36907,15191,519775
5744,112900073,간호대정문,126.9473306,37.59697594,1141011100,서대문구,홍제동,72,15,1,168,1,1,0,0,39,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,35390,18534
5745,112900074,스위스그랜드호텔앞,126.9363704,37.58897698,1141011800,서대문구,홍은동,7,5,0,40,2,1,0,2,12,6,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,17221,43822
5746,112900075,충정로역8번출구,126.9630695,37.56090585,1141010200,서대문구,충정로3가,20,8,0,372,4,0,2,1,87,17,6,0,7,5111,0.2000206206825446,8.478765759787658,2920,55042,151356
5747,112900076,현대그린마트,126.9609338,37.57126232,1141010800,서대문구,영천동,79,14,3,194,6,0,1,2,35,32,7,0,5,652,0.13884528170242455,2.966333030027297,2457,1248,2759
5748,112900077,연희초등학교,126.9330845,37.56976121,1141011700,서대문구,연희동,47,3,0,196,1,0,0,0,99,19,6,0,6,12698,0.2485577851997019,3.6259280411193604,27493,61644,59814
5749,112900078,한성고교,126.9564975,37.55945226,1141011000,서대문구,북아현동,61,18,0,202,9,1,1,1,48,44,4,0,4,7733,0.1545657196950419,4.52275119897064,14687,19604,82213
5750,112900079,중앙여고,126.9548553,37.56186925,1141011000,서대문구,북아현동,36,19,0,126,7,1,0,0,37,17,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,20014,4090
5751,112900080,동성교회,126.9496042,37.59417905,1141011100,서대문구,홍제동,75,14,0,165,2,1,0,0,33,6,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,19157,368
5752,112900081,홍제역해링턴플레이스,126.9467051,37.59109425,1141011100,서대문구,홍제동,93,18,1,383,3,1,1,0,57,67,3,0,5,11002,0.12026665633114995,3.1578645235361655,36907,3729,46189
5753,112900082,호박골다리,126.946708,37.59814527,1141011800,서대문구,홍은동,58,11,1,148,1,1,0,0,35,9,0,0,4,9633,0.13357194290313015,3.1337020169160703,33874,41935,2429
5754,112900083,정원여중입구,126.9345801,37.58643673,1141011800,서대문구,홍은동,9,3,0,41,1,1,0,2,15,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,21874,19166
5755,112900084,삼거리,126.9352938,37.59002166,1141011800,서대문구,홍은동,9,3,0,36,1,1,0,1,9,3,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,35135,27953
5756,112900085,동주어패럴,126.9537906,37.56162075,1141011000,서대문구,북아현동,39,21,0,128,7,1,0,0,44,17,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,61644,59814
5757,112900086,오동나무앞,126.9508212,37.59308835,1141011100,서대문구,홍제동,65,10,0,142,1,1,0,0,26,5,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,16439,118
5758,112900087,문화촌현대아파트,126.9472183,37.59228481,1141011100,서대문구,홍제동,85,17,1,295,3,1,1,0,44,52,2,0,3,11002,0.12026665633114995,3.1578645235361655,36907,154606,13267
5759,112900088,서대문등기소,126.9333967,37.58020864,1141011800,서대문구,홍은동,23,9,0,100,1,1,0,1,34,12,8,0,4,9633,0.13357194290313015,3.1337020169160703,33874,29277,1220
5760,112900089,포방시장,126.9483923,37.59946521,1141011800,서대문구,홍은동,31,8,1,110,1,1,0,0,29,7,0,0,4,9633,0.13357194290313015,3.1337020169160703,33874,67104,1741
5761,112900090,싸이버아파트,126.934002,37.58712214,1141011800,서대문구,홍은동,5,3,0,33,1,1,0,2,11,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,10370,7707
5762,112900091,차고앞,126.9348869,37.5917254,1141011800,서대문구,홍은동,8,3,0,35,1,1,0,0,8,2,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,45044,1223
5763,112900092,미동초교,126.9649492,37.56427381,1141010100,서대문구,충정로2가,46,7,1,545,8,1,2,1,133,39,14,0,6,5111,0.2000206206825446,8.478765759787658,2920,4606,77730
5764,112900093,중앙여고,126.9555538,37.56222156,1141011000,서대문구,북아현동,32,19,0,125,7,1,0,0,31,15,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,116104,3340
5765,112900094,보영약국,126.952033,37.56113436,1141011000,서대문구,북아현동,52,21,0,131,9,1,0,0,50,17,7,0,4,7733,0.1545657196950419,4.52275119897064,14687,61644,59814
5766,112900095,금강빌라.인왕중학교,126.9519918,37.5918228,1141011100,서대문구,홍제동,23,8,0,69,1,1,0,0,12,3,0,0,2,11002,0.12026665633114995,3.1578645235361655,36907,12595,115
5767,112900096,홍은사회복지관별관,126.9478806,37.59412678,1141011100,서대문구,홍제동,81,17,1,212,3,1,0,0,38,8,0,0,3,11002,0.12026665633114995,3.1578645235361655,36907,75666,19554
5768,112900097,성원아파트,126.9427866,37.58423243,1141011100,서대문구,홍제동,37,8,1,138,2,1,0,2,29,31,1,0,2,11002,0.12026665633114995,3.1578645235361655,36907,7018,9284
5769,112900098,서대문문화체육회관,126.9319953,37.58122878,1141011800,서대문구,홍은동,35,6,0,95,3,1,0,0,27,12,8,0,4,9633,0.13357194290313015,3.1337020169160703,33874,10890,121
5770,112900099,포방공영주차장,126.9489372,37.60088916,1141011800,서대문구,홍은동,18,5,1,97,1,1,0,0,25,6,0,0,3,9633,0.13357194290313015,3.1337020169160703,33874,135692,1198
5771,112900100,동원빌라,126.9332967,37.58705416,1141011800,서대문구,홍은동,5,2,0,37,1,1,0,1,13,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,15631,366
5772,112900101,홍은중학교,126.934601,37.59233618,1141011800,서대문구,홍은동,6,3,0,25,1,1,0,0,5,0,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,48932,547
5773,112900102,경기대후문,126.9614459,37.56391498,1141010200,서대문구,충정로3가,42,11,0,353,6,0,1,1,76,17,6,0,3,5111,0.2000206206825446,8.478765759787658,2920,6197,4391
5774,112900103,새마을금고,126.9548741,37.56311969,1141011000,서대문구,북아현동,28,18,0,83,7,1,0,0,26,2,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,28823,934
5775,112900104,신촌푸르지오1단지후문.힐스테이트신촌,126.9512127,37.56050416,1141011000,서대문구,북아현동,48,19,0,140,9,1,0,0,57,15,7,0,2,7733,0.1545657196950419,4.52275119897064,14687,120828,1600
5776,112900105,버드나무가게,126.9528846,37.59103651,1141011100,서대문구,홍제동,5,8,0,7,1,1,0,0,3,2,0,0,2,11002,0.12026665633114995,3.1578645235361655,36907,3633,43
5777,112900106,문화촌주유소,126.9485061,37.59525358,1141011100,서대문구,홍제동,78,16,1,213,3,1,0,0,41,12,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,52656,9867
5778,112900107,고은초교삼거리,126.943852,37.58431223,1141011100,서대문구,홍제동,50,10,1,173,2,1,1,1,31,47,2,0,3,11002,0.12026665633114995,3.1578645235361655,36907,318,102
5779,112900108,팔각정,126.930167,37.58329932,1141011800,서대문구,홍은동,39,1,0,71,5,1,0,0,14,2,6,0,0,9633,0.13357194290313015,3.1337020169160703,33874,288,39
5780,112900109,삼성그린빌,126.9326751,37.58697091,1141011800,서대문구,홍은동,4,2,0,34,1,1,0,1,12,0,0,0,1,9633,0.13357194290313015,3.1337020169160703,33874,26984,188
5781,112900110,미성아파트,126.9344643,37.59328945,1141011800,서대문구,홍은동,6,3,0,13,1,1,0,0,2,0,1,0,0,9633,0.13357194290313015,3.1337020169160703,33874,201554,2574
5782,112900111,추계초등학교,126.9541935,37.5635916,1141011000,서대문구,북아현동,23,13,0,73,6,1,0,0,25,1,5,0,3,7733,0.1545657196950419,4.52275119897064,14687,103778,641
5783,112900112,초원약국,126.9500338,37.55977108,1141011000,서대문구,북아현동,48,16,0,220,8,1,1,4,102,15,8,0,0,7733,0.1545657196950419,4.52275119897064,14687,55545,507
5784,112900113,홍은동국민주택,126.9499071,37.60519678,1141011800,서대문구,홍은동,1,1,0,6,2,1,0,1,7,0,0,0,0,9633,0.13357194290313015,3.1337020169160703,33874,38,335
5785,112900114,홍은초등학교,126.9503226,37.59688983,1141011100,서대문구,홍제동,53,12,1,150,2,1,0,1,35,9,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,46694,1362
5786,112900115,풍림.극동아파트,126.949377,37.60361334,1141011800,서대문구,홍은동,5,1,0,37,2,1,0,1,13,2,2,0,0,9633,0.13357194290313015,3.1337020169160703,33874,214381,327
5787,112900116,홍은동국민주택,126.9497258,37.60532285,1141011800,서대문구,홍은동,1,1,0,6,2,1,0,1,7,0,0,0,0,9633,0.13357194290313015,3.1337020169160703,33874,12737,277
5788,112900117,가구단지,126.9609554,37.55875167,1141011000,서대문구,북아현동,23,10,0,266,2,1,3,1,55,33,4,0,4,7733,0.1545657196950419,4.52275119897064,14687,1339,382
5789,112900118,민속식당,126.9296164,37.56796152,1141011700,서대문구,연희동,38,4,0,244,2,0,0,0,129,26,13,0,3,12698,0.2485577851997019,3.6259280411193604,27493,271,3558
5790,112900119,이진아기념도서관,126.9564805,37.57264213,1141010900,서대문구,현저동,53,7,1,97,2,0,1,0,19,16,5,0,3,652,0.13884528170242455,2.966333030027297,2457,46320,632
5791,112900120,유진상가,126.9426779,37.59166005,1141011100,서대문구,홍제동,83,14,1,346,2,1,1,0,49,69,2,0,2,11002,0.12026665633114995,3.1578645235361655,36907,30911,13423
5792,112900121,아현전철역,126.957723,37.55749071,1141011000,서대문구,북아현동,55,14,0,195,5,1,2,1,42,46,2,0,3,7733,0.1545657196950419,4.52275119897064,14687,3514,4830
5793,112900122,서연중학교,126.9285897,37.56914223,1141011700,서대문구,연희동,39,3,0,230,2,0,0,0,118,25,12,0,3,12698,0.2485577851997019,3.6259280411193604,27493,291,3859
5794,112900123,3호선독립문역,126.9583837,37.57240493,1141010900,서대문구,현저동,68,9,3,157,3,0,1,0,27,27,6,0,5,652,0.13884528170242455,2.966333030027297,2457,31081,2000
5795,112900124,평화교회,126.9260014,37.56950468,1141011700,서대문구,연희동,20,2,0,193,1,0,0,0,102,6,11,0,2,12698,0.2485577851997019,3.6259280411193604,27493,296,2452
5796,112900125,신촌아트레온,126.9407252,37.5564895,1141011600,서대문구,창천동,110,3,2,829,2,0,2,7,298,87,20,0,5,7044,0.4199869366427172,6.551339285714286,3682,1659,19559
5797,112900126,북아현동주민센터,126.9567245,37.559835,1141011000,서대문구,북아현동,47,16,0,191,9,1,1,1,48,43,4,0,4,7733,0.1545657196950419,4.52275119897064,14687,5148,6946
5798,112900127,삼호아파트.천연동사무소,126.959391,37.57079143,1141010800,서대문구,영천동,78,12,3,166,6,0,1,0,30,30,6,0,4,652,0.13884528170242455,2.966333030027297,2457,46927,4040
5799,112900128,홍은초등학교.간호대입구,126.9483676,37.59679261,1141011100,서대문구,홍제동,69,17,1,168,1,1,0,0,40,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,5332,19536
5800,112900129,하나로마트.동신병원,126.9354666,37.58003858,1141011800,서대문구,홍은동,15,8,0,82,3,1,0,1,29,10,7,0,4,9633,0.13357194290313015,3.1337020169160703,33874,45,26616
5801,112900130,영천시장입구,126.961441,37.56895479,1141010600,서대문구,천연동,90,15,2,279,7,0,0,1,49,38,7,0,5,652,0.13884528170242455,2.966333030027297,2457,23284,12514
5802,112900131,간호대정문,126.9474279,37.59712917,1141011100,서대문구,홍제동,68,15,1,164,1,1,0,0,38,11,0,0,6,11002,0.12026665633114995,3.1578645235361655,36907,1411,21344
5803,112900132,중앙여고,126.9547427,37.56208187,1141011000,서대문구,북아현동,34,19,0,119,7,1,0,0,33,16,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,11399,32033
5804,112900133,중앙여고,126.955617,37.56245046,1141011000,서대문구,북아현동,30,18,0,113,7,1,0,0,30,9,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,647,75084
5805,112900134,홍은2동어린이집앞,126.934174,37.57954678,1141011800,서대문구,홍은동,14,9,0,100,2,1,0,1,34,12,10,0,4,9633,0.13357194290313015,3.1337020169160703,33874,29,17227
5806,112900135,감리신학대학교,126.9625725,37.5679216,1141010500,서대문구,냉천동,81,13,2,368,7,1,1,1,69,55,6,0,5,652,0.13884528170242455,2.966333030027297,2457,10107,5200
5807,112900136,동주어패럴,126.9536943,37.56169821,1141011000,서대문구,북아현동,39,21,0,125,7,1,0,0,42,17,5,0,4,7733,0.1545657196950419,4.52275119897064,14687,61644,59814
5808,112900137,추계초등학교,126.9542625,37.56369525,1141011000,서대문구,북아현동,23,13,0,74,6,1,0,0,25,1,5,0,3,7733,0.1545657196950419,4.52275119897064,14687,4545,23194
5809,112900138,두산아파트,126.9320428,37.57872017,1141011800,서대문구,홍은동,24,9,0,93,1,1,0,0,30,9,9,0,3,9633,0.13357194290313015,3.1337020169160703,33874,281,2165
5810,112900139,포방시장,126.9485645,37.59935085,1141011800,서대문구,홍은동,31,8,1,110,1,1,0,0,29,7,0,0,4,9633,0.13357194290313015,3.1337020169160703,33874,2685,28569
5811,112900140,보영약국,126.9519299,37.56121722,1141011000,서대문구,북아현동,48,20,0,113,9,1,0,0,47,9,7,0,4,7733,0.1545657196950419,4.52275119897064,14687,61644,59814
5812,112900141,홍은2동주민센터,126.9344518,37.58041378,1141011800,서대문구,홍은동,14,8,0,87,2,1,0,1,29,11,7,0,4,9633,0.13357194290313015,3.1337020169160703,33874,72716,1255
5813,112900142,광산사우나,126.9644312,37.56561087,1141010100,서대문구,충정로2가,51,10,1,447,10,1,1,0,120,53,14,0,6,5111,0.2000206206825446,8.478765759787658,2920,4177,37507
5814,112900143,포방공영주차장,126.9491591,37.60085952,1141011800,서대문구,홍은동,19,5,1,98,3,1,0,0,27,6,0,0,3,9633,0.13357194290313015,3.1337020169160703,33874,3870,21193
5815,112900144,힐스테이트신촌.신촌푸르지오1단지후문,126.9511979,37.56061409,1141011000,서대문구,북아현동,48,19,0,136,9,1,0,0,54,10,7,0,2,7733,0.1545657196950419,4.52275119897064,14687,635,28488
5816,112900145,호박골다리,126.9466687,37.59766677,1141011100,서대문구,홍제동,65,11,1,157,1,1,0,0,36,9,0,0,4,11002,0.12026665633114995,3.1578645235361655,36907,474,13695
5817,112900146,초원약국,126.9498696,37.55981066,1141011000,서대문구,북아현동,50,16,0,240,8,1,1,4,106,15,9,0,0,7733,0.1545657196950419,4.52275119897064,14687,2104,24836
5818,112900147,풍림.극동아파트,126.9495051,37.60347553,1141011800,서대문구,홍은동,5,1,0,40,2,1,0,0,13,3,2,0,0,9633,0.13357194290313015,3.1337020169160703,33874,122,26539
5819,112900148,홍제2동주민센터,126.9496492,37.58618551,1141011100,서대문구,홍제동,58,12,1,151,0,1,1,0,29,44,1,0,3,11002,0.12026665633114995,3.1578645235361655,36907,3512,221
5820,112900149,삼호아파트.천연동사무소,126.9601124,37.57048463,1141010800,서대문구,영천동,87,14,3,185,6,0,1,1,35,30,6,0,5,652,0.13884528170242455,2.966333030027297,2457,4183,17265
5821,112900150,문화촌현대아파트,126.9461281,37.5920086,1141011100,서대문구,홍제동,94,17,1,364,2,1,1,0,51,69,3,0,5,11002,0.12026665633114995,3.1578645235361655,36907,61644,59814
5822,112900151,인왕산현대아파트입구,126.9487531,37.58518131,1141011100,서대문구,홍제동,67,15,1,160,1,1,1,0,30,45,1,0,4,11002,0.12026665633114995,3.1578645235361655,36907,246,2135
5823,112900152,북아현로입구,126.9564549,37.55817959,1141011000,서대문구,북아현동,68,16,0,210,6,1,1,1,46,47,3,0,4,7733,0.1545657196950419,4.52275119897064,14687,191989,24033
5824,112900153,유진상가,126.9418566,37.59059546,1141011100,서대문구,홍제동,61,11,1,324,2,1,1,1,46,67,2,0,2,11002,0.12026665633114995,3.1578645235361655,36907,25647,406520
5825,112900154,인왕산현대아파트101동,126.9504374,37.58612277,1141011100,서대문구,홍제동,55,12,1,135,0,1,1,0,18,35,1,0,2,11002,0.12026665633114995,3.1578645235361655,36907,98,2563
5826,112900155,홍은2동주민센터,126.934161,37.58019555,1141011800,서대문구,홍은동,13,9,0,96,2,1,0,1,32,12,8,0,4,9633,0.13357194290313015,3.1337020169160703,33874,11560,994
5827,112900156,뜨란채아파트101동,126.9586262,37.5657892,1141011000,서대문구,북아현동,44,12,0,105,6,1,0,0,24,3,3,0,2,7733,0.1545657196950419,4.52275119897064,14687,94394,27457
5828,112900157,뜨란채아파트101동,126.958565,37.56585496,1141011000,서대문구,북아현동,44,12,0,104,5,1,0,0,24,3,3,0,2,7733,0.1545657196950419,4.52275119897064,14687,38713,1962
5829,112900158,옥천교앞,126.954204,37.59630479,1141011100,서대문구,홍제동,16,1,0,20,2,1,0,1,8,0,2,0,2,11002,0.12026665633114995,3.1578645235361655,36907,8664,265
5830,112900159,창덕에버빌,126.9169681,37.56898595,1141012000,서대문구,남가좌동,35,8,1,162,1,1,1,0,52,34,2,0,0,9567,0.12188750294186868,3.523756906077348,29982,11198,26548
5831,112900160,영천동,126.9605121,37.57013221,1141010800,서대문구,영천동,88,12,3,215,6,0,0,1,39,32,6,0,5,652,0.13884528170242455,2.966333030027297,2457,3311,10498
5832,112900161,영천동,126.960382,37.57006278,1141010700,서대문구,옥천동,88,12,3,213,6,0,0,1,37,32,6,0,5,652,0.13884528170242455,2.966333030027297,2457,22204,5628
5833,112900162,미동초등학교,126.9651506,37.56439641,1141010100,서대문구,충정로2가,46,7,1,541,8,1,2,1,133,39,14,0,6,5111,0.2000206206825446,8.478765759787658,2920,1046,2126
5834,112900163,서대문사거리,126.9654575,37.56669519,1141010500,서대문구,냉천동,55,10,3,454,10,1,1,0,124,55,28,0,9,652,0.13884528170242455,2.966333030027297,2457,1927,5252
