NODE_ID,RIDE_SUM_6_10,ALIGHT_SUM_6_10
121900325,1865,180
121900326,210,427
121900327,545,3010
121900328,17,2365
121900329,59,4533
121900330,69,9559
121900331,1256,6420
121900332,3864,1437
121900333,6670,69
121900334,5117,3451
122000001,119750,384550
122000002,191826,75149
122000003,75528,198369
122000004,88847,97382
122000005,519504,209808
122000006,49160,116568
122000007,36588,128148
122000008,68167,201963
122000009,47020,45407
122000010,216621,237446
122000011,501792,220118
122000012,54711,339240
122000013,46531,177912
122000014,563010,152854
122000015,61259,60942
122000016,31090,49216
122000017,118612,118468
122000018,256598,185242
122000019,81214,227667
122000020,20907,49179
122000021,13846,34506
122000022,105004,132538
122000023,82547,160587
122000024,35282,260395
122000025,44477,290701
122000026,22729,107550
122000027,54611,78521
122000028,183843,66507
122000029,19600,104673
122000030,14039,22619
122000031,16775,55744
122000032,457120,265441
122000033,29195,331331
122000034,22385,86031
122000035,12755,49931
122000036,39081,58942
122000037,96822,28323
122000038,23717,46018
122000039,58481,83400
122000040,17679,29200
122000041,126522,103493
122000042,41032,89568
122000043,10750,21845
122000044,5259,9606
122000045,202931,87800
122000046,65543,130473
122000047,5935,26872
122000048,168173,332303
122000049,605538,353565
122000050,46248,76307
122000051,19857,60464
122000052,48207,55667
122000053,26155,123838
122000054,159863,196235
122000055,158797,304365
122000056,233624,183421
122000057,322423,286041
122000058,48861,175156
122000059,54601,303813
122000060,20379,96345
122000061,12944,70629
122000062,47557,23772
122000063,23050,136089
122000064,234844,647590
122000065,180036,344378
122000066,21719,104188
122000067,103744,182451
122000068,322743,130451
122000069,121837,155102
122000070,111950,144283
122000071,334921,105789
122000072,105849,67363
122000073,13464,125867
122000074,224497,161931
122000075,132544,89575
122000076,663733,183293
122000077,40650,212057
122000078,36748,310116
122000079,21509,258969
122000080,42386,51984
122000081,10831,21093
122000082,20953,131484
122000083,591371,73076
122000084,476226,149686
122000085,24799,106784
122000086,300761,686636
122000087,22799,23230
122000088,6334,23669
122000089,642163,262354
122000090,49882,126307
122000091,11410,87232
122000092,3548,13327
122000093,129482,470387
122000094,594493,254392
122000095,54807,417982
122000096,33862,209323
122000098,359417,376023
122000099,49025,204552
122000100,59535,60028
122000101,27844,59041
122000102,343417,108970
122000103,109783,207287
122000104,315221,19929
122000105,32574,55153
122000106,40999,192569
122000107,126972,33337
122000108,53546,57352
122000109,51695,23536
122000110,55296,52276
122000111,256577,120349
122000112,187742,155050
122000113,65282,67126
122000114,124000,369788
122000115,200460,153463
122000116,23793,60030
122000117,112981,50971
122000118,75072,44381
122000119,189956,126988
122000120,64066,223694
122000121,74756,165814
122000122,34106,70925
122000123,90444,121521
122000124,56373,43633
122000125,28514,47613
122000126,29309,38686
122000127,23794,51976
122000128,23781,31553
122000129,36309,230984
122000130,269056,89206
122000131,103555,82368
122000132,23809,40542
122000133,80142,67778
122000134,109625,70967
122000135,49540,24512
122000136,79045,55227
122000137,212872,70137
122000139,73218,312782
122000140,17399,133675
122000141,418891,231253
122000142,12460,255865
122000143,32766,47973
122000144,154230,120346
122000145,62517,165053
122000146,45600,325142
122000147,42617,100079
122000148,36771,146988
122000149,153242,84290
122000150,141232,90950
122000151,16963,34685
122000152,32724,36328
122000153,30475,47042
122000154,17505,21294
122000155,109850,246123
122000156,868377,440136
122000157,71234,905842
122000158,28704,107993
122000159,73860,121043
122000160,174839,150481
122000161,100547,89593
122000162,66300,114936
122000163,65354,13781
122000164,8183,20850
122000165,97188,167862
122000166,71392,239639
122000167,40220,47595
122000168,22253,147899
122000169,37853,25605
122000170,30560,29963
122000171,2319,6602
122000172,219354,123191
122000173,137104,235037
122000174,108307,232092
122000175,64505,39973
122000176,35698,207604
122000177,84676,180474
122000178,478438,329152
122000179,296019,355263
122000180,68631,98551
122000181,66920,136136
122000182,157581,85598
122000183,267030,95268
122000184,263425,303634
122000185,92988,330630
122000186,67419,216595
122000187,169581,157342
122000188,40028,34246
122000189,20390,32718
122000190,59727,208419
122000191,51645,52494
122000192,100755,49355
122000193,44671,79207
122000194,44627,33374
122000195,17643,121037
122000196,96417,35181
122000197,44430,58279
122000198,38054,236190
122000199,32767,38308
122000200,77426,71630
122000201,101308,372621
122000202,73900,260653
122000203,177932,119200
122000204,104855,110865
122000205,62088,60593
122000206,621521,119725
122000207,182823,229706
122000208,181363,251638
122000209,219239,59208
122000210,195844,292703
122000211,97663,201967
122000212,68870,54855
122000213,78613,173963
122000214,153481,180466
122000215,217273,167880
122000217,129597,249250
122000218,69080,9598
122000219,404852,98332
122000220,26666,68340
122000221,17024,39511
122000222,46183,12250
122000223,63390,79786
122000225,51423,53398
122000226,119611,128482
122000227,21814,142560
122000228,23899,34367
122000229,4048,61721
122000230,3800,53724
122000231,39770,115610
122000232,33702,123248
122000233,29,8806
122000234,50885,10751
122000235,138040,6503
122000236,128181,4380
122000237,8445,14806
122000238,35185,62000
122000239,64801,57886
122000240,116665,54034
122000241,285044,44556
122000242,50835,13769
122000243,46014,6861
122000244,10165,30539
122000245,16187,8969
122000246,52654,21851
122000247,57769,66513
122000248,107314,74928
122000249,175618,137225
122000250,184128,119211
122000251,7405,20297
122000252,15544,8643
122000253,6696,15111
122000254,38141,10657
122000255,51178,57293
122000256,27995,58539
122000257,33413,22831
122000258,35956,41180
122000259,5101,40985
122000260,28138,57939
122000261,1088,25382
122000262,32,2770
122000263,16775,25475
122000264,165756,33171
122000265,281595,97856
122000266,345110,67652
122000267,24008,13490
122000268,13867,26442
122000269,92525,29753
122000270,50976,27960
122000271,22084,242241
122000272,35657,93810
122000273,50988,47817
122000274,28171,20284
122000275,49919,20910
122000276,131477,45783
122000277,94087,203111
122000278,198910,31548
122000279,25256,27794
122000280,57800,53498
122000281,55131,43183
122000282,12642,75219
122000283,24613,24973
122000284,9495,17305
122000285,112973,54374
122000286,25904,65405
122000287,194596,156005
122000288,52352,25039
122000291,308093,79617
122000293,17467,14046
122000294,10741,40527
122000295,108166,27659
122000296,4442,122461
122000297,157219,411912
122000299,53808,34481
122000300,40241,46629
122000301,730525,365257
122000302,36749,403530
122000303,164132,90278
122000304,2595,19799
122000305,182815,59304
122000306,11093,26021
122000307,10049,13511
122000309,2794,6429
122000310,2581,9619
122000311,4261,14047
122000312,14188,24984
122000313,3727,13016
122000314,20272,46405
122000315,29697,3627
122000316,152735,26719
122000317,291279,23549
122000318,15288,95159
122000319,13610,40398
122000320,23346,94347
122000321,13693,36016
122000322,120132,179520
122000323,40534,240521
122000324,171946,233222
122000325,65772,363580
122000326,18238,7260
122000327,26721,106647
122000328,43928,64361
122000330,286778,219698
122000333,4365,7643
122000337,114432,52034
122000338,50369,17620
122000340,19273,358931
122000342,178606,67521
122000343,48771,41346
122000344,10699,908
122000345,52091,8592
122000346,17527,9818
122000348,60930,57215
122000349,5686,41070
122000351,26562,25171
122000352,17571,16888
122000353,12211,8098
122000355,12162,38173
122000356,24898,217891
122000357,7747,2156
122000358,40,1401
122000359,8,2282
122000360,51,948
122000362,932,3686
122000364,34592,17171
122000365,195,5178
122000366,21978,1063
122000368,45007,70055
122000370,2532,2213
122000371,2987,29
122000372,1184,80
122000381,22362,37254
122000382,5863,20232
122000384,103210,115651
122000385,4950,31
122000386,14506,184300
122000387,34609,169352
122000388,111987,127850
122000389,24186,163166
122000390,31209,62399
122000391,8205,119220
122000392,13696,11998
122000393,64901,33600
122000394,70413,19174
122000395,47973,20205
122000396,38506,6302
122000397,4401,6283
122000398,1311,15976
122000399,12755,6287
122000400,3756,138489
122000401,17287,5073
122000402,55059,17634
122000403,43246,45825
122000404,33356,16538
122000408,54329,76262
122000503,2591,39283
122000524,6051,29588
122000544,6312,315372
122000614,18090,17505
122000616,19438,1099
122000640,2490,5934
122000641,3499,19602
122000642,96013,51559
122000643,5436,23468
122000644,12491,5306
122000645,4341,18157
122000651,31165,244396
122000664,24276,9557
122000665,127081,49244
122000666,44857,80294
122000673,4251,13958
122000674,60701,24178
122000675,231345,55153
122000686,55196,197876
122000687,204678,53597
122000688,29877,38945
122000689,165396,28964
122000690,387892,66990
122000691,109010,81279
122000692,162626,28023
122000693,34882,83951
122000695,43292,20456
122000696,78853,14130
122000698,43359,20694
122000699,38314,7233
122000701,275584,20869
122000702,54067,125767
122000703,21944,7192
122000712,25,15
122000717,11153,11173
122000718,71012,417466
122000719,5385,8896
122000720,126520,13618
122000724,18735,16480
122900001,194,187
122900002,49782,675695
122900003,54226,1999
122900004,182902,9456
122900005,2749,12105
122900006,22108,88834
122900007,5029,27800
122900008,14023,21965
122900009,5712,2004
122900010,23499,10587
122900012,16056,27620
122900014,8590,7642
122900015,84631,60602
122900016,20843,14854
122900017,23987,118384
122900018,15114,680
122900020,1236,3413
122900021,5266,37704
122900022,119769,75714
122900023,44040,8549
122900024,9604,9299
122900025,317,24602
122900026,1256,8015
122900027,3794,61365
122900028,6527,5562
122900029,621000,214092
122900030,260777,36626
122900031,3753,38656
122900032,47191,27829
122900033,16865,13062
122900034,323082,383709
122900035,1229,1074
122900036,3256,3670
122900037,32236,15314
122900038,4543,219605
122900039,6246,34519
122900040,22787,111530
122900041,13687,43130
122900042,13891,21798
122900043,35097,24322
122900044,9264,28971
122900045,14246,23518
122900046,8611,37925
122900047,8614,18392
122900048,80,1815
122900049,24693,861
122900051,3302,58919
122900052,10928,5336
122900053,1954,2372
122900055,1534,307
122900057,26899,3050
122900061,38101,3345
122900062,43088,64691
122900063,19040,9517
122900064,5011,3067
122900065,44746,18360
122900066,58914,22521
122900067,44575,36746
122900069,31884,157467
122900070,40698,6397
122900071,594,1489
122900073,2583,7238
122900074,133291,13801
122900075,48,9816
122900076,185,26480
122900077,989,2866
122900078,25882,2055
122900080,1547,6509
122900081,15049,18417
122900082,154920,12627
122900083,25419,4933
122900084,882,11085
122900086,925,11246
122900087,71360,24698
122900088,3004,87484
122900089,10712,36585
122900090,245,21171
122900091,58270,177
122900092,28,5625
122900093,22,6613
122900094,89,9932
122900095,21196,2365
122900096,64429,10259
122900097,2803,6381
122900098,2212,13392
122900099,21194,4139
122900100,5089,62552
122900101,69785,65863
122900102,7497,4967
122900103,45716,1014
122900104,44588,964
122900105,3576,1887
122900106,183,2385
122900107,300,4345
122900108,226,10951
122900109,42603,9021
123000001,65104,86077
123000002,215644,620901
123000003,419259,403749
123000004,302925,363777
123000005,347149,300492
123000006,262659,179917
123000007,423354,269706
123000008,235911,264135
123000009,399566,302543
123000010,272808,387452
123000011,152402,182612
123000012,64917,429791
123000013,484342,161884
123000014,67068,325623
123000015,222634,124808
123000016,204382,258952
123000017,516375,219540
123000018,14813,9402
123000019,89301,3424
123000020,51901,3164
123000021,37051,38799
123000022,79017,227602
123000023,243409,297662
123000024,231204,127990
123000025,48197,20505
123000026,4527,15413
123000027,6713,89364
123000028,38733,254604
123000029,46687,162793
123000030,26852,18439
123000031,50318,13818
123000032,72977,14780
123000033,54215,19455
123000034,139138,92786
123000035,50169,57681
123000036,21705,129113
123000037,28464,12861
123000038,11220,49849
123000039,67393,185503
123000040,42881,19283
123000041,52451,157577
123000042,49050,101309
123000043,132952,1374026
123000044,263588,204057
123000045,318847,181631
123000046,20194,126040
123000047,47584,114108
123000048,6197,115855
123000049,403046,841039
123000050,229284,162235
123000051,12107,28324
123000052,87097,286786
123000053,212717,217861
123000054,254890,182806
123000055,213080,500879
123000056,117743,59367
123000057,319149,398109
123000058,60025,121674
123000059,24951,52268
123000060,117637,44425
123000061,37726,59107
123000063,136534,97486
123000064,151286,20835
123000065,262908,204928
123000066,40914,47824
123000067,112110,58147
123000068,148373,154473
123000069,222221,97151
123000070,15996,32796
123000071,220686,63744
123000072,107674,37753
123000073,284490,81684
123000074,136685,87217
123000075,50567,194596
123000076,93219,37126
123000077,213985,99250
123000078,299042,103888
123000079,294601,132977
123000080,257652,70029
123000081,20211,26053
123000082,28433,59525
123000083,103685,18467
123000084,84490,42426
123000085,59607,9235
123000086,112363,7747
123000087,44760,17796
123000088,136469,42911
123000089,125545,90669
123000090,164652,68065
123000091,183503,119071
123000092,106189,111231
123000094,70145,13073
123000095,94529,83792
123000096,126169,34977
123000097,85201,27245
123000098,122178,34749
123000099,95183,33386
123000100,26629,70643
123000101,34803,37369
123000102,53614,91964
123000104,41967,48473
123000105,36011,31619
123000106,51630,39229
123000107,31589,25788
123000108,51181,81474
123000111,130016,36992
123000112,157561,41834
123000113,64632,60062
123000114,36995,75926
123000115,29732,46689
123000116,6382,9753
123000117,232623,121593
123000118,62151,42698
123000119,29425,42593
123000120,32439,46947
123000121,57749,57943
123000122,35076,26650
123000123,65992,57458
123000124,56000,30545
123000125,134790,117240
123000126,107112,471058
123000127,49688,56783
123000128,31960,24385
123000129,115688,15218
123000130,124711,7786
123000131,153889,100564
123000132,40411,52148
123000133,19847,26863
123000134,31327,9962
123000135,315463,131084
123000136,12942,35229
123000137,18191,14763
123000138,17874,17682
123000139,78452,13440
123000140,4999,30276
123000141,58835,9928
123000142,113671,75788
123000143,77500,158260
123000144,609,4753
123000145,13109,45249
123000146,1930,20469
123000147,2202,23931
123000149,31543,28764
123000150,12942,25626
123000151,19115,55707
123000152,4142,49172
123000153,10998,88301
123000154,94749,239115
123000155,169841,178184
123000156,2987,8581
123000157,88223,91101
123000158,49601,88848
123000159,257357,500366
123000160,118195,155481
123000161,146510,118888
123000162,180226,196674
123000163,88509,21292
123000164,247934,24691
123000165,28840,73908
123000166,1588,7343
123000167,15357,16833
123000168,35969,16743
123000169,116827,13770
123000170,15950,4739
123000171,154884,1074
123000172,10265,34033
123000173,69109,50396
123000174,77567,44832
123000175,31139,65971
123000176,107052,44057
123000177,25716,70749
123000178,116114,25925
123000179,4286,38548
123000180,177361,43644
123000181,30289,62677
123000182,29209,37606
123000183,31630,58346
123000184,5166,32827
123000185,110159,108875
123000186,48789,30425
123000187,66297,62926
123000188,57144,36612
123000189,20813,21387
123000190,7708,18222
123000192,4048,17741
123000193,8127,32947
123000194,19064,20911
123000195,64027,7758
123000196,54888,109732
123000197,37748,53896
123000198,8655,36242
123000199,6465,30398
123000200,72943,3325
123000201,148303,4430
123000202,15593,28759
123000203,144057,8643
123000204,15390,32737
123000205,22500,43020
123000206,317087,25451
123000207,10548,34036
123000208,105377,13035
123000209,250869,64133
123000210,13884,89097
123000211,37711,93010
123000212,493799,51383
123000213,78138,12715
123000215,6763,26203
123000216,2077,23795
123000217,27083,8330
123000218,3673,51917
123000219,60592,24469
123000220,64215,29393
123000221,19798,17457
123000222,36461,26133
123000223,63339,15112
123000224,54964,23098
123000225,39092,6365
123000226,15442,41852
123000227,9641,19884
123000228,36857,5568
123000229,52092,76380
123000232,14824,35002
123000233,101872,14156
123000234,16968,50082
123000235,170184,20286
123000236,30234,40464
123000237,67721,11189
123000238,3785,28798
123000239,32826,44942
123000240,8546,104179
123000241,35902,9481
123000242,10267,26185
123000243,82043,73435
123000244,70912,38749
123000245,3127,13121
123000249,85027,63408
123000252,99957,35874
123000253,182451,60593
123000254,59065,44031
123000255,98369,69429
123000256,4351,14817
123000257,176015,86862
123000258,77337,44837
123000259,68730,44272
123000260,85275,18854
123000261,40090,15027
123000262,6851,11628
123000263,66350,9196
123000264,22377,10852
123000265,3162,9331
123000266,47980,36915
123000267,75276,31916
123000268,4571,3093
123000269,5323,11471
123000270,2501,9488
123000271,3172,4161
123000272,72423,36946
123000273,32237,118408
123000274,120288,89007
123000275,20012,65282
123000278,134265,336951
123000279,28765,8890
123000280,28474,31701
123000281,41258,12895
123000282,11678,28113
123000283,25300,8307
123000284,5738,6515
123000286,9671,48121
123000287,27700,32735
123000288,69288,125182
123000289,20093,155914
123000291,13184,76878
123000294,19180,30448
123000295,59705,127938
123000296,81210,67541
123000297,111537,36746
123000298,180779,20896
123000299,54801,31721
123000300,167670,119747
123000301,17327,54336
123000302,22370,7888
123000303,5793,63464
123000305,87609,83713
123000306,29759,4358
123000309,3977,6416
123000310,7496,5713
123000311,6612,16181
123000312,103046,50488
123000313,78336,170490
123000315,24722,20844
123000316,1601,3423
123000317,31931,11154
123000318,4971,26513
123000329,11267,129183
123000337,39673,36328
123000338,13897,37164
123000339,45950,4162
123000340,11455,22601
123000342,1245,7681
123000343,13361,3702
123000344,41235,13351
123000345,31456,25921
123000346,75808,6551
123000352,114510,67741
123000353,11030,8274
123000354,189570,2658
123000355,346,111647
123000356,47204,4026
123000357,730,7145
123000359,2489,3322
123000360,36127,34599
123000361,30412,23716
123000362,44700,10583
123000363,15328,13568
123000364,44344,69427
123000365,3691,33134
123000366,31487,269260
123000367,29939,48391
123000370,3489,62077
123000371,67434,11050
123000372,43234,9686
123000373,1662,21882
123000374,2974,8238
123000375,48454,25234
123000376,128112,114280
123000377,62175,1995
123000378,1025,19019
123000379,1410,28134
123000380,1720,26088
123000381,6667,17558
123000382,69788,29971
123000383,12112,82414
123000384,86556,24287
123000385,20295,52665
123000436,1030,243158
123000507,8384,14516
123000508,27970,164199
123000517,20825,1479
123000518,1732,8968
123000519,14546,6318
123000520,5608,7148
123000521,62085,10562
123000522,13746,11859
123000541,1624,896
123000542,10,366
123000565,129212,5639
123000566,92299,13616
123000567,15316,9059
123000573,3890,40394
123000574,112498,5653
123000575,249216,52818
123000576,96865,57650
123000577,6478,67462
123000578,41663,15682
123000579,92168,743255
123000580,18623,15192
123000582,50020,2687
123000583,1091,24498
123000584,20403,24953
123000585,4,2897
123000586,17320,599
123000596,7772,8631
123000597,10030,20922
123000602,18125,2452
123000603,170805,30948
123000604,110129,23090
123000605,3386,212
123000606,4,2311
123000609,3100,33251
123000610,15986,9166
123000613,32258,10359
123000614,27097,7757
123000615,34244,8803
123000616,100236,6653
123000617,23343,9520
123000618,5282,31997
123000619,47503,5944
123000620,2017,22736
123000622,63291,1956
123000624,31726,11951
123000626,39,8
123000627,0,16
123000628,48,11
123000629,19,0
123000630,309428,73193
123000631,47010,54275
123000632,73418,54416
123000633,752,1831
123000634,5655,56877
123000635,9060,20991
123000636,7068,20688
123000637,41601,19366
123000638,82805,4332
123000639,101796,694044
123000640,1307,29780
123000648,94542,11318
123000649,3711,32443
123000650,110906,16563
123000651,10364,33773
123000652,162181,9653
123000653,25335,23383
123000654,14804,11636
123000655,19936,34641
123000656,60511,14852
123000657,9644,10993
123000658,68842,2039
123000659,696,359163
123000660,135426,2404
123000661,156611,3323
123000662,6356,684
123000664,6270,3688
123000665,11557,1217
123000666,41,24
123000667,18876,9499
123000670,7066,3027
123000671,7843,1616
123000672,14980,13746
123000673,118742,6633
123000677,871,6613
123000678,2122,8181
123000679,22144,6306
123000680,32345,3629
123000681,16744,7172
123000682,675,1380
123000683,133,915
123900001,89180,6597
123900002,2914,125922
123900003,8290,28652
123900005,16441,13240
123900006,54113,10690
123900007,37,0
123900008,5,0
123900009,197,1
123900010,101,71
123900011,16,220
123900012,186,37
123900013,377,23
123900014,27,19
123900015,6,22
123900016,19,24
123900017,195,15
123900018,84,54
123900019,78,14
123900020,2,59
123900021,2,45
123900022,0,21
123900023,211,3
123900024,76,3
123900025,68,35
123900026,16,42
123900027,40,21
123900028,28,154
123900029,76,24
123900030,6,212
123900031,21,156
123900032,5,37
123900033,21,17
123900034,1,27
123900035,1,5
124000001,237844,22104
124000002,807,47424
124000003,135446,21358
124000004,5291,26259
124000005,107307,145683
124000006,17462,39766
124000007,76949,12378
124000008,1344,27529
124000009,174290,40708
124000010,21717,24281
124000011,147505,60645
124000012,15054,16908
124000017,33040,10133
124000018,14202,9617
124000019,30588,12640
124000020,6481,10578
124000021,15616,11009
124000022,7648,13287
124000023,68768,20624
124000024,105095,34922
124000025,69022,46334
124000026,82735,25938
124000027,108392,79330
124000028,141834,103992
124000031,181907,734263
124000032,115332,57752
124000033,114155,60179
124000034,54792,74729
124000035,57956,22258
124000036,20527,43758
124000037,32221,84446
124000038,1327,12296
124000039,30854,29059
124000040,22671,85163
124000041,76689,27423
124000042,14664,34135
124000043,18565,9927
124000044,7564,16024
124000045,191962,31336
124000046,25992,59094
124000047,313799,53899
124000048,100993,45077
124000049,245005,43902
124000050,100239,80740
124000051,166949,37801
124000052,75133,52504
124000053,47235,293131
124000054,68782,23448
124000055,97961,665623
124000056,124563,61880
124000057,175566,36256
124000058,85046,66268
124000059,135776,120727
124000060,41994,39843
124000061,138875,661307
124000062,215373,88893
124000063,105882,75112
124000064,121789,99464
124000065,7797,60515
124000066,27723,17318
124000067,15259,11441
124000068,10554,13120
124000069,56386,16523
124000070,28374,18902
124000071,21682,38984
124000072,28711,90082
124000073,84349,15706
124000074,19410,35983
124000075,73109,5935
124000076,5099,5305
124000077,32078,61597
124000078,126238,107126
124000079,19906,103066
124000080,113312,24229
124000081,12107,49698
124000082,16105,29417
124000083,5177,12254
124000084,3846,180015
124000085,6360,5544
124000086,1243,26931
124000087,15923,27535
124000088,11245,32633
124000089,66919,17135
124000090,27087,26699
124000091,75819,17709
124000092,41461,55093
124000093,17270,8290
124000094,13398,33777
124000095,27040,7000
124000096,20269,10005
124000097,47535,10717
124000098,26585,10644
124000099,29108,14217
124000100,12050,24685
124000101,22646,16303
124000102,11445,3351
124000103,30208,20304
124000104,12513,4206
124000105,25456,16630
124000106,12810,3690
124000107,4236,33207
124000108,5486,1501
124000109,20180,8388
124000110,12781,6855
124000111,30732,11473
124000112,105791,41331
124000113,21662,12487
124000114,58860,28159
124000115,32395,56441
124000116,12835,22302
124000117,3618,6974
124000118,4361,8789
124000119,113141,93289
124000120,68451,58674
124000121,142747,103062
124000122,51774,150070
124000123,72250,36147
124000124,46572,53260
124000125,50139,27309
124000126,32549,31268
124000127,122329,25723
124000128,65796,43898
124000129,158760,116126
124000130,36916,34159
124000131,77541,57075
124000132,38212,63400
124000133,139899,78756
124000134,77869,55829
124000135,141118,180148
124000136,44327,65524
124000137,81190,94008
124000138,74015,79293
124000139,104496,19658
124000140,4096,59338
124000141,107447,4610
124000142,6466,60595
124000143,11146,4046
124000144,666,13427
124000145,14675,17352
124000146,3699,18779
124000148,1768,14920
124000149,117988,28887
124000150,24739,82890
124000151,131425,33372
124000152,65400,88535
124000153,106847,55117
124000154,57600,50932
124000155,103057,66800
124000156,68945,59659
124000169,15292,70825
124000170,70208,56322
124000171,40395,41447
124000172,32354,44913
124000173,92139,22344
124000174,63270,39249
124000175,4676,6520
124000176,6601,3050
124000177,1014,4845
124000178,6270,8701
124000185,6572,1144
124000186,894,4251
124000187,1791,5008
124000188,18837,964
124000190,12897,11390
124000191,8128,52973
124000192,115500,62123
124000193,12050,287142
124000194,32344,24794
124000195,42324,43040
124000196,65173,76654
124000197,8331,3170
124000198,9119,6630
124000201,9319,31645
124000202,68078,13557
124000203,109989,12890
124000204,146091,32875
124000205,20660,28253
124000206,117564,31541
124000207,11,1844
124000209,19977,11934
124000210,149935,17023
124000211,104953,562
124000212,74,10899
124000213,96304,10975
124000214,63762,19618
124000215,142747,8433
124000216,15649,11801
124000258,2036,14641
124000269,2922,2481
124000273,9016,1379
124000329,17648,32879
124000338,12626,31129
124000339,216076,4246
124000341,195773,21285
124000344,10459,3585
124000348,122064,52787
124000357,192056,316473
124000358,169250,289675
124000359,147145,67367
124000360,166899,48818
124000361,21151,17051
124000362,79246,214837
124000363,49508,25074
124000364,51205,53626
124000365,69647,89174
124000366,219936,143471
124000367,9133,22356
124000368,49181,180841
124000369,28493,17714
124000370,10152,69476
124000402,5620,3074
124000403,20628,3146
124000404,4713,3772
124000405,83381,46221
124000406,50704,37437
124000407,142,2117
124000411,561,21484
124000412,44780,702
124000413,8459,17910
124000414,31798,9585
124000415,9956,5260
124000416,22032,12914
124000417,42078,11623
124000418,46570,4952
124000419,22511,4134
124000420,30720,3038
124000421,10103,5586
124000422,2607,1834
124000423,19557,3332
124000424,14267,3997
124000425,12408,14482
124000426,16271,11070
124000427,28065,2900
124000428,520,57198
124000429,15433,3594
124000430,116385,46934
124000431,56053,24470
124000432,39082,82317
124000439,1941,91
124000443,56,295
124000445,22344,569461
124000446,103901,71218
124000447,3139,51890
124000448,66526,2893
124000449,75611,3269
124000450,10267,12802
124000451,5202,5937
124000452,69479,16108
124000453,149317,170546
124000454,82946,296149
124000455,115,34442
124000456,353272,6533
124000457,3027,37323
124000458,2291,44942
124000459,200547,1934
124000460,1926,7622
124000461,20469,16041
124000462,234,2573
124000463,40602,572
124000464,2321,8739
124000465,30066,182
124000466,58,8291
124000467,173,4442
124000468,4607,3849
124000469,3770,40895
124900001,95945,21986
124900002,20774,11422
124900003,109988,31017
124900004,103604,19111
124900005,17667,4540
124900006,101944,16598
124900008,50834,29654
124900009,7105,29478
124900010,17972,8417
124900011,66089,23596
124900012,23495,7420
124900013,49639,9674
124900014,21524,13295
124900015,15032,30272
124900016,13174,12939
124900017,32751,292288
124900018,10394,3254
124900020,14233,4921
124900021,35392,7802
124900022,6485,2333
124900024,55755,2297
124900026,2440,1866
124900027,11682,24027
124900028,20529,6921
124900029,3049,40880
124900030,628,8600
124900031,887,7421
124900032,16020,8436
124900033,7803,18636
124900034,298,11327
124900035,11833,12421
124900036,556,9663
124900037,12539,7425
124900038,9272,12301
124900039,377,6324
124900040,9951,5052
124900041,37190,33538
124900042,3521,238
124900043,55872,24732
124900044,9467,670
124900045,11244,62696
124900047,6243,8794
124900048,24223,4482
124900050,25336,6883
124900052,18941,15087
124900053,13932,31840
124900054,48472,30955
124900055,54,6964
124900057,870,14445
124900060,1808,10429
124900061,16932,1273
124900062,19548,821
124900066,4,384
124900067,839,4444
124900068,10681,54969
124900070,4837,1509
124900072,12910,14226
124900075,52946,18893
124900076,2537,189523
124900077,1847,5577
124900078,7973,1504
124900079,17600,15885
124900080,37792,16818
124900081,129633,17105
124900082,40146,25459
124900083,31666,26009
124900085,33263,28047
124900086,1220,73802
124900087,18355,3539
124900088,6823,5343
124900089,36479,1697
124900090,56254,15729
124900091,30310,10981
124900092,26121,11695
124900093,60541,17335
124900094,78527,14549
124900095,13694,49809
124900096,22883,7719
124900097,54154,3593
124900098,16317,14951
124900099,12675,38632
124900100,49897,3752
124900101,22609,6319
124900102,51674,6227
124900103,16071,6208
124900104,6158,7165
124900105,7811,3536
124900106,27154,3972
124900107,16848,2954
124900108,16411,7956
124900111,61,12361
124900112,23395,11753
124900113,2028,15323
124900114,8510,18043
124900115,1511,5590
124900116,33903,48013
124900117,9027,20162
124900118,11543,167754
124900119,33611,18465
124900120,3545,12815
124900121,6007,33842
124900122,23360,11026
124900123,14578,6303
124900124,4024,17810
124900125,13396,25
124900126,43,2349
124900127,13558,22
124900128,18,3770
124900129,7995,110
124900130,84,3401
124900131,2069,147
124900132,5973,94
124900133,5100,269
124900134,307,2914
124900135,5431,689
124900136,640,2263
124900137,5676,12357
204000001,24387,2073
204000002,2541,1605
204000003,1175,1169
204000004,528,132
204000005,49623,42952
204000006,117492,148808
204000011,882,2183
204000012,7210,7638
204000019,131830,31154
204000020,116900,48793
204000021,237274,92866
204000022,133730,51201
204000023,68237,40126
204000031,5028,1484
204000032,23056,4370
204000034,31293,6337
204000035,49,387
204000036,476,2994
204000037,343,3022
204000038,83,1100
204000039,861,2269
204000040,431,1483
204000041,880,3131
204000042,3833,1646
204000043,4720,1480
204000044,6321,1338
204000045,6744,851
204000046,977,375
204000057,1364,1975
204000058,29,968
204000059,1100,261
204000060,401,12701
204000061,173,1087
204000062,6106,3518
204000064,2150,1593
204000068,8195,49446
204000069,17635,48659
204000070,5213,10541
204000080,6040,8120
204000085,107256,67857
204000086,194919,90218
204000087,7483,931
204000088,601,5318
204000090,44547,16325
204000093,60300,13155
204000096,166586,64300
204000097,32353,5126
204000099,101737,248350
204000100,162695,119246
204000105,143886,60070
204000110,39117,105608
204000111,55362,47847
204000112,57293,128905
204000113,30120,69172
204000114,111543,126862
204000115,161618,58907
204000116,57747,151944
204000119,277735,172779
